title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Разработчик мобильного приложения,от 300 000 до 600 000 ₸ за месяц,Алматы,High Tech Academy,,"О нас High Tech Academy - международная школа с аккредитацией CIS в Алматы. В структуру школы входит Budokan.kz -спортивный и арт-центр, один из крупнейших фитнес-клубов города с форматом «всё включено»: более 10 направлений, бассейн, тренажёрный зал, бойцовский клуб, скалолазание, детские группы и многое другое. Мы активно развиваемся в digital-направлении и ищем разработчика для создания мобильного приложения Budokan. Обязанности — Разработать мобильное приложение (iOS + Android) для членов клуба Budokan — Обеспечить интеграцию и синхронизацию данных с системой управления клубом ClubIS LLC (база клиентов, абонементы, посещаемость, расписание) — Реализовать личный кабинет: расписание занятий, запись на тренировки, история посещений — Интегрировать онлайн-оплату абонементов, заморозку и продление карты — Настроить push-уведомления: напоминания о тренировках, новости, акции — Реализовать раздел для детских групп с отдельным профилем ребёнка — Разработать административную панель для управления расписанием, тренерами и клиентами — Обеспечить поддержку и доработки после запуска Требования — Опыт мобильной разработки от 2 лет — Flutter, React Native или нативный iOS/Android — Работа с REST API, Firebase или аналогами — Опыт интеграции платёжных систем — Портфолио с реализованными приложениями — Самостоятельность, соблюдение сроков Будет плюсом — Опыт в fitness-tech / sports-tech проектах — Знание казахстанских платёжных шлюзов (Kaspi Pay, Forte, Halyk) — Навыки UI/UX или опыт работы с Figma — Опыт интеграции с CRM или 1С — Опыт работы с ClubIS или аналогичными системами управления фитнес-клубом Условия — Полный рабочий день, пятидневка — Официальное трудоустройство по ТК РК — Корпоративное питание (Завтрак, обед и полдник) — Бесплатный абонемент в Budokan: бассейн, тренажёрный зал, групповые занятия и все направления клуба — Работа в офисе школы High Tech Academy — Адрес: Алматы, Медеуский район, мкр. Кок-Тобе, ул. Сагадата Нурмагамбетова 150",,,1–3 года,,https://almaty.hh.kz/vacancy/132468026
QA Engineer,,Алматы,ТОО IT Space Apps,,"Опыт ручного тестирования API используя инструменты Postman/Insomnia/Swagger и т.д. Опыт работы в продуктовой команде; Понимание процессов разработки и тестирования (SDLC, STLC), подходов и практик Agile, Kanban, Scrum, etc.; Опыт работы с баг-трекинговыми системами (Jira, YouTrack, etc.); Знание SQL на уровне простых запросов, умение работать с СУБД PostgreSQL; Анализ логов Умение работать с TestFlight, AppTester, XCode; Работа с инструментами мониторинга HTTP/HTTPS трафика (Charles, Fiddler, etc.).","Проведение ручного функционального, smoke и регрессионного тестирования WEB и мобильных приложений; Создание, актуализация и сопровождение тестовой документации (чек-листы, тест-кейсы, тест-планы) Анализ требований, спецификаций и участие в планировании спринтов - выявление потенциальных рисков и точек отказа ещё на стадии проектирования; Тестирование API (REST/GraphQL); Анализ и воспроизведение багов, сбор логов, трассировок и другой технической информации; Мониторинг исправления дефектов в баг-трекинговой системе Jira; Взаимодействие с разработчиками, аналитиками и DevOps-инженерами для обеспечения высокого качества продукта на всех этапах; Участие в ретроспективах и QA-груммингах, предоставление предложений по улучшению процессов тестирования и разработки.",,1–3 года,,https://almaty.hh.kz/vacancy/132750601
Flutter-разработчик (Mobile) / GeOnline,,Астана,ТОО БІЛІМ CONSULTING,,"О компании GeOnline — образовательная EdTech-платформа для подготовки к ЕНТ. У нас активное мобильное приложение, которое собирает все необходимое для ученика в одном месте Задачи Разработка мобильного приложения на Flutter (iOS + Android) Реализация геймификации Улучшение существующего функционала Интеграция с backend (REST API) Участие в проектировании архитектуры приложения Оптимизация производительности и стабильности Подготовка и публикация приложения в App Store и Google Play Требования Опыт коммерческой разработки на Flutter от 2 лет Уверенное владение Dart и Flutter SDK Опыт разработки и поддержки мобильных приложений (iOS + Android) Понимание архитектур (MVVM / Clean Architecture / BLoC / Provider) Опыт работы с REST API, JSON Уверенное владение Git Опыт публикации приложений в App Store и Google Play Будет плюсом Опыт работы с Firebase (Auth, FCM и др.) Опыт реализации push-уведомлений Опыт работы с платежными системами Базовые знания CI/CD Опыт в EdTech или продуктовой разработке Мы ищем человека, который Умеет доводить задачи до результата, а не просто писать код Готов работать в условиях быстро меняющегося продукта Думает не только как разработчик, но и как продуктовый специалист Умеет самостоятельно принимать решения и предлагать улучшения Условия Офис в Астане Формат: full-time Конкурентная заработная плата (обсуждается по результатам собеседования) Возможность влиять на продукт и архитектуру Рост до ведущего разработчика / mobile lead Работа в быстрорастущем EdTech-проекте",,,1–3 года,,https://almaty.hh.kz/vacancy/132803228
Mobile Developer (Kotlin / Android),,Алматы,ТОО Agile Soft,,"— Уверенные знания Kotlin и Android SDK — Опыт разработки production-приложений — Понимание архитектур MVVM/MVI, Clean Architecture — Навыки работы с Git, CI/CD, Figma — Опыт работы с безопасностью, JWT, OAuth — Английский — на уровне чтения документации Будет плюсом: — Опыт работы в финтехе — Знание Jetpack Compose — Владение английским на уровне разговорного общения","— Разработка и поддержка мобильного приложения на Kotlin — Работа с REST API, push-уведомлениями, безопасностью и авторизацией — Участие в архитектуре и улучшении UI/UX — Интеграция с внутренними и внешними сервисами — Работа в команде с QA и backend-разработчиками",,3–6 лет,,https://almaty.hh.kz/vacancy/132049218
Android-разработчик во Freedom Business (middle/middle+),,Алматы,ТОО Globerce Inc.,,"Привет! Мы IT-компания Globerce Capital. Рады знакомству! IT-холдинг Globerce Capital – это команда молодых и амбициозных профессионалов. Мы проводим полный цикл разработки продукта (fintech, e-commerce, telecom), включая консалтинг, проектирование, внедрение и поддержку комплексных IT-решений для бизнеса. Команда Freedom Business (суперапп для ИП и ТОО) в поиске android developer'а грейда middle/middle+. По задачам: Участие в разработке и развитии Android-приложения. Реализация нового функционала и поддержка существующего. Создание современного интерфейса с использованием Jetpack Compose. Интеграция с backend-сервисами. Участие в code-review и командных обсуждениях. Hard Skills: — Опыт коммерческой Android-разработки от 3-х лет. — Опыт работы с Kotlin и Android SDK. — Опыт работы с Ktor, Compose, AndroidNav. Будет плюсом: Опыт работы с Compose Multiplatform. Понимание CI/CD процессов и опыт их настройки. Опыт публикации приложений в Google Play. Наши бенефиты: Удобный гибкий график работы (начинать рабочий день в 9:00 или в 10:00 - выбираешь сам). Трудоустройство по ТК РК. ДМС для сотрудников и их близких. Материальная помощь в различных жизненных ситуациях (рождение ребенка, свадьба, утрата близкого и тому подобное). Прозрачная система грейдирования. Скидки на спортивные абонементы в ведущих фитнес-клубах, комплименты от популярных заведений (десерты & кофе), подарки и бонусы от ряда наших партнеров, English Club внутри компании. Корпоративная техника (ноутбуки/мониторы). Технологичный офис в центре Алматы. See u!",,,3–6 лет,,https://almaty.hh.kz/vacancy/131923626
Android Trainee,до 300 000 ₸ за месяц,,Andersen,,"Andersen — международная IT‑компания, один из лидеров outsource‑разработки. 90% наших проектов — банкинг и финтех для клиентов по всему миру. Мы растём быстро и хотим, чтобы так же росли наши разработчики. Стажировка — это не просто обучение. Это самый короткий путь внутрь индустрии для тех, у кого ещё нет коммерческого опыта. Android‑стажировка в Andersen — это вход в реальную разработку с перспективой трудоустройства: прокачаешь практические навыки и начнёшь карьеру в команде профессионалов. Набор открыт в Казахстане: обучение проходит с обязательным посещением офиса, для участников из других городов Казахстана доступен онлайн‑формат. Что мы предлагаем: 4 месяца: от первого дня в Лабе до первого дня на коммерческом проекте Full‑time — 5 дней в неделю, 8 часов в день: интенсив, который действительно ускоряет рост Ноутбук свой. Ваш ноутбук + наша подготовка = Junior, готовый к реальным задачам Фокус на обучении. Стажировка — это прежде всего погружение и практика Для тех, кто показывает максимальный результат, предусмотрен приятный бонус — стипендия 120 000 KZT gross Результат измерим. По итогам — оффер на Junior 1 с зарплатой 300 000 KZT gross Ученический договор на 1,5 года. Юридическая форма обучения: вы учитесь — мы трудоустраиваем Кто нам нужен: Тот, кто уже писал код — и готов учиться дальше Обязательно: Kotlin, Android SDK, Android Studio, Gradle Git, Java (базово), паттерны проектирования Английский Intermediate Портфолио с учебными проектами Будет плюсом: Собственные опубликованные приложения Немецкий Intermediate Что у нас есть крутого: Опытные менторы и еженедельные технические срезы — вы всегда знаете, на каком уровне находитесь и что дальше. Личный куратор — рядом на всём пути: поможет разобраться, подскажет, поддержит и не даст потеряться, даже когда сложно. Вторая технология входит в программу по умолчанию. Выходите на коммерцию с расширенным стеком и сразу попадаете на enterprise — 90% наших проектов — банкинг и финтех мирового уровня. Грейды прозрачные, рост быстрый — вы всегда знаете, что нужно сделать, чтобы зарплата догнала амбиции. Корпоративный английский — не для галочки, а потому что 90% проектов международные. Непрерывное обучение — не бонус, а часть культуры. Поэтому у нас есть собственная образовательная платформа: курсы, материалы — всё в одном месте. Готов — залетай. Ещё нет — тоже к нам! Ещё не готов к стажировке? Это тоже решаемо. Приходи на бесплатный онлайн-курс «Android-разработка с нуля»: 2 вечерних занятия в неделю по 2–2,5 часа, полностью онлайн 1,5 месяца, группы до 20-22 человека Теория, практика и домашки от Middle и Senior разработчиков Andersen Откликайся, рассмотрим каждую анкету. Хочешь на курс — напиши «обучение», разберёмся. Тернии честные, звёзды настоящие — путь выбирай сам.",,,не требуется,,https://almaty.hh.kz/vacancy/132800584
Android Developer,,Алматы,ТОО Globerce Inc.,,"Требования Опыт коммерческой разработки под Android от 3 лет. Отличное знание Kotlin, а также основ ООП, SOLID и Clean Code. Опыт работы с компонентами Jetpack: ViewModel, LiveData/StateFlow, Navigation, Room. Знание и опыт использования архитектур: MVVM, MVI. Опыт работы с Dependency Injection: Hilt / Koin / Dagger. Умение работать с многопоточностью: Coroutines, suspend, Flow, Channel. Опыт работы с Git, умение разрешать конфликты и вести историю коммитов. Умение писать и читать тесты (JUnit, Espresso, Mockito и т.д.). Навыки отладки, логирования, поиска и устранения багов. Опыт работы с Gradle, понимание build.gradle, flavor, BuildConfig. Опыт публикации приложений в Google Play, AppGallery, RuStore. Обязанности Разработка и поддержка Android-приложений на Kotlin. Внедрение и поддержка архитектурных подходов (MVVM, MVI, Clean Architecture). Интеграция с backend через REST API. Поддержка процесса публикации приложения: сборка, подписание, релиз в Google Play. Взаимодействие с дизайнерами, тестировщиками, аналитиками и другими членами команды. Будет плюсом Опыт работы с Jetpack Compose. Понимание принципов атомарного дизайна и их применение. Понимание принципов CI/CD, опыт настройки пайплайнов (GitHub Actions). Наши бенефиты: Удобный гибкий график работы; Трудоустройство по ТК РК; ДМС для сотрудников и их близких; Материальная помощь в различных жизненных ситуациях (рождение ребенка, свадьба, утрата близкого и тому подобное); Соревнования по кибер и спортивным дисциплинам; Скидки на спортивные абонементы в ведущих фитнес-клубах, комплименты от популярных заведений (десерты & кофе), подарки и бонусы от ряда наших партнеров, фруктовая среда, English Club внутри компании; Корпоративная техника (ноутбуки/мониторы); Технологичный офис в центре Алматы.",,,3–6 лет,,https://almaty.hh.kz/vacancy/132279155
React-native разработчик,,,"ТОО Small, ТМ (Скиф Трейд, ТОО)",,"• Глубокое понимание JavaScript (ES6+) и TypeScript. • Уверенный опыт разработки на React Native - включая архитектуру приложений, нативные модули и кросс-платформенные особенности. • Понимание жизненного цикла мобильных приложений, принципов работы JavaScript-движков и особенностей рендеринга в React Native. • Опыт профилирования и оптимизации производительности: от времени запуска и потребления памяти до плавности анимаций и отзывчивости UI. • Навыки настройки и поддержки сложных сборочных процессов: Metro, Gradle, CocoaPods, а также интеграции с CI/CD. • Самостоятельность, аналитическое мышление и готовность решать исследовательские задачи без чёткого ТЗБудет плюсом. • Знание нативной разработки (iOS/Android). • Опыт работы с shared-библиотеками, монорепозиториями и кросс-платформенными дизайн-системами. • Практика внедрения инструментов для observability, локализации или внутренней автоматизации в мобильных приложениях. • Опыт работы в платформенных или инфраструктурных командах - вы создаете решения, которыми пользуются другие разработчики. Мы предлагаем: • Официальное оформление по ТК РК. •Удалённый/гибридный/офисный формат работы. •Работу над социально значимым проектом с реальным масштабом и сложными техническими вызовами. •Сильную команду экспертов и лояльное руководство, открытое к инновациям.","• Выявлять и устранять узкие места в производительности мобильных приложений - от времени холодного запуска и потребления памяти до плавности рендеринга и отзывчивости UI • Создавать и поддерживать кросс-платформенные библиотеки, shared-компоненты и внутренние инструменты, которые используют все продуктовые команды • Участвовать в проектировании архитектуры мобильной платформы и принимать ключевые технические решения - от структуры кодовой базы до стратегии обновлений • Совместно с дизайнерами, нативными и веб-разработчиками вырабатывать единые подходы к компонентам, дизайн-системе, локализации и взаимодействию между модулями • Оптимизировать сборочные процессы и ускорять CI/CD для мобильной разработки - включая кэширование, параллельные сборки и quality gates • Повышать качество кода через автоматизированное тестирование (unit, integration, e2e), рефакторинг и внедрение современных практик разработки под iOS и Android",,3–6 лет,,https://almaty.hh.kz/vacancy/132239015
Mobile QA Engineer (Middle),от 600 000 ₸ за месяц,,ТОО HT.KZ Central,,"Практический опыт тестирования мобильных приложений (Android / iOS) Понимание архитектуры мобильных приложений и клиент-серверного взаимодействия Знание жизненного цикла мобильного приложения, теории тестирования и техник тест-дизайна Опыт работы с системами управления задачами и документацией: Jira, Confluence, Qase Опыт работы с API (Postman или аналоги), понимание HTTP / REST, работа с JSON Умение работать с инструментами разработки: Android Studio, XCode (собирать билды, запускать эмуляторы и тд) Понимание принципов построения тестовых фреймворков и автоматизации тестирования Знание Java на уровне, достаточном для написания автотестов  Будет плюсом: если умеешь в API тесты Опыт автоматизации мобильных приложений на Java с использованием Appium Опыт настройки и использования CI/CD Условия и наши плюшки: Корпоративы на море. Где мы уже были: Гоа, Тайланд, Китай, Грузия, Египет, Индонезия (Бали) Гибридный график работы после испытательного срока. Офис в верхней части Алматы, район Самал-3 Скидки на туры для сотрудников Отправим на конференции при вашем желании, без желания не отправим) Гибкое начало рабочего дня (в промежутке 8:00-10:00 по времени Алматы) Важно: после отклика будет предложено пройти небольшое тестовое задание. Мы уважаем ваше время, поэтому рассчитываем, что оно займет не более 1 часа.  P.S. А еще у нас классная, вайбовая команда ❤️","Подготовка, актуализация и поддержка тестовой документации (тест-кейсы, чек-листы) Проведение функционального и регрессионного тестирования мобильных приложений (Android / iOS) Анализ требований с целью обеспечения полноты и качества тестирования Регистрация, сопровождение и контроль дефектов на всех этапах их жизненного цикла Участие в улучшении качества продукта и оптимизации процессов тестирования Разработка и поддержка автотестов",,1–3 года,,https://almaty.hh.kz/vacancy/132750390
Senior React-разработчик,,Алматы,ТОО Ракетная фирма,,,"Анализ и детализацию бизнес-требований; Проектирование и верстка адаптивных интерфейсов; Разработка новых и доработка существующих сервисов; Создание unit-тестов для обеспечения качества вашего кода; Активное участие в тестировании разработанных решений; Устранение дефектов и технических уязвимостей; Ведение технической документации. Какой опыт мы ожидаем от Вас: Опыт работы Frontend разработчиком от 3х лет; Опыт работы в финтех проектах; Умение работа с требованиями: документирование, процесс управления, декомпозиция, тестирование; Уверенные знания JavaScript, React, Typescript; CSS, адаптивная верстка web-сайтов, кроссбраузерная верстка, верстка под мобильные браузеры; Разработка под мобильные платформы (iOS, Android); Работа с HTTP, RESTful api; Работа с WebSocket (чаты, уведомления в реальном времени); Понимание FSD, Effector; Написание юнит-тестов; Работа с микрофронтенд-архитектурой; Умение работать с релизным циклом, понимание Gitflow; Работа в монорепозитории; Работа с локализацией; Опыт разработки приложений с нуля.",,3–6 лет,,https://almaty.hh.kz/vacancy/132671768
React Native Senior Developer,,,Itransition,,"We are looking for experienced professional who can design and develop complex software systems from scratch, design project-wide technical solutions, as well as establish and control the best development practices. Responsibilities: Develop and enhance cross-platform mobile applications using React Native, ensuring high performance and quality on both iOS and Android Collaborate with design and product teams to create seamless, intuitive, and visually appealing user interfaces Optimize applications for maximum performance and scalability Integrate third-party APIs and native libraries as needed Conduct code reviews, write unit tests, and debug applications to ensure code quality and functionality Maintain up-to-date knowledge of React Native advancements and apply best practices in coding, architecture, and development methodologies Provide technical expertise to guide product development and offer solutions for complex issues Participate in Agile ceremonies, including daily stand-ups, sprint planning, and retrospectives Requirements: +4 years of experience in IT and minimum of 2 years of proven experience as a RN Developer Expertise in React Native, React is essential Comprehensive understanding of both front-end and back-end development processes Strong collaboration skills, enabling effective teamwork and communication within cross-functional teams Ability to adapt quickly to emerging technologies and evolving project requirements In-depth understanding of React Native architecture, component lifecycle, state management, and hooks, familiarity with nativebuild tools (Xcode, Android Studio) and native app design; principles, including offline storage, threading, and performance tuning Experience with RESTful APIs, GraphQL, and third-party integrations Sound knowledge of HTML, CSS, and associated technologies for front-end development Experience in code testing and debugging, leveraging tools such as Jest Firm grasp of software development principles and methodologies, encompassing Agile, Scrum, and Waterfall Outstanding communication skills and adeptness in collaborative teamwork Strong organizational acumen and meticulousness to deliver top-notch work Excellent command of spoken and written English Nice to have: Familiarity with GraphQL and its fusion with frontend applications Experience in creating native modules using Swift/Kotlin/Java Knowledge of CI/CD pipelines We can offer: Projects for such clients as PayPal, Wargaming, Xerox, Philips, adidas and Toyota Competitive compensation that depends on your qualification and skills Career development system with clear skill qualifications Options to work remotely Compensation for medical expenses English courses online Corporate parties and events for employees and their children Internal conferences, workshops and meetups for learning and experience sharing Gym membership compensation, corporate sport competitions (cybersport included) 5 days of paid sick leave per year with no obligation to submit a sick-leave certificate",,,3–6 лет,,https://almaty.hh.kz/vacancy/131791722
Kotlin Multiplatform разработчик,от 3 000 до 4 500 $ за месяц,Алматы,Meltory LTD,,,"Проектировать и реализовывать кроссплатформенную бизнес-логику на KMM Писать чистый, тестируемый код, расположенный под нативными UI-слоями Принимать ранние архитектурные решения, обеспечивающие масштабируемость Работать полностью автономно: UI разрабатывается отдельно, вы отвечаете за core-логику Поставлять рабочий код, а не прототипы Что нам нужно Отличное знание Kotlin — глубокое понимание, а не «я его использовал» Корутины и потоки: вы корректно работаете с конкурентностью под нагрузкой Реальный продакшн-опыт с KMM — вы выпускали общий код, а не только читали документацию Знание экосистемы KMM: Ktor, Room KMP или аналогов Автономия уровня senior: вы находите проблемы, предлагаете решения и реализуете их Стартап-мышление: быстрые релизы, ответственность за результат, отсутствие ожидания «идеальных условий» Что нам не нужно: Люди, которым требуются пошаговые инструкции на каждом этапе Те, кто ожидает зрелую, стабильную и уже сложившуюся кодовую базу Разработчики, которым нужна помощь в принятии архитектурных решений Те, кто считает интеграцию «чужой задачей» Это ранняя, хаотичная и требовательная стадия продукта. Знание английского на уровне В2 обязательно. Если вы хотите реально влиять на разрабатываемый продукт, подавайте заявку.",,3–6 лет,,https://almaty.hh.kz/vacancy/131944408
Lead Unity Software Engineer (Gameplay),,,ТОО Playrix,,"Playrix — одна из самых успешных компаний по разработке мобильных игр в мире. По доходам среди всех мобильных приложений мы входим в топ-3 в мире, а в Европе мы первые. Наши игры установили 2,3 миллиарда раз (треть населения Земли), каждый день в них играет более 30 миллионов людей по всему миру! У нас большие планы на развитие и рост наших проектов, именно поэтому мы ищем сильнейших экспертов в наши команды разработки. Если ты работаешь с Unity, но хотел бы попробовать свои силы в С++, мы готовы тебе помочь. Команды разработки для нас - ядро компании, благодаря которому наши игры растут и развиваются уже 21 год. Lead Software Engineer – драйвер технического развития продукта, который ведет и развивает команду с точки зрения архитектуры, качества, культуры разработки и инженерных практик. В каждом проекте у нас есть основные направления: Фичевое: разработка событий и мини-игр с нуля (от различных соревнований до мини-игр типа Merge); Техническое: оптимизация, поддержка технической стабильности, SDK (сокращение скорости загрузки, потребление памяти и др.); Match-3 и мета: работа с графикой и основной механикой игры (добавление нового функционала, рефакторинг и оптимизация). Задачи, которые предстоит решать: People management: ответственность за развитие, найм/увольнение, оценку команды; Развитие процессов внутри команд (как на уровне команды, так и на уровне всей разработки на проекте); Продюсирование: решение сложных технических проблем на проектах, разработка архитектуры решения и обеспечение быстрой реализации; Контроль стабильности и качества программной части игры; Code review и design review; Программирование и рефакторинг игровой логики. Наш стек: Языки: С++, для единичных задач Lua и Python; Графика: OpenGL ES и Metal; Собственный движок, похожий на Unity или Unreal, который мы постоянно развиваем; Продвинутый CI/CD, автоматическое тестирование, процессы code review и многое другое; AI-ассистенты: используем Cursor для автоматизации и ускорения разработки (от рутинных задач до планирования и декомпозиции). Мы ожидаем: Опыт разработки коммерческих проектов на С++ и/или Unity не менее 3 лет; Опыт разработки проектов, выпущенных в production; Опыт управления командой программистов (3+ человек) не менее года. Будет плюсом: Уверенное владение современными стандартами С++ 14/17, а также STL; Опыт работы с популярными игровыми движками (Unity, Unreal, Godot, Cocos2D, Defold и т.д.); Опыт работы с AI-помощниками для разработки (Cursor, Copilot и др.); Опыт разработки мобильных казуальных игр. У нас классно, потому что у нас есть: Открытая коммуникация и прозрачность в принятии решений, обмен опытом внутри команд. Фокус на качестве и надежности кода. Упор на развитие продуктового видения у каждого специалиста в компании. Наши разработчики представляют, как та или иная фича будет работать у пользователя, и сами играют в игры, которые разрабатывают. Возможность менять процессы и подходы на более эффективные без долгих согласований и бюрократии. Понятные возможности развития в технического директора, программинг менеджера или проджект менеджера. Мы активно используем Cursor и другие AI-инструменты в процессе разработки — у тебя будет возможность работать на переднем крае технологий, делиться опытом и формировать лучшие практики их применения. Мы предлагаем: Гибкость в работе: Для большинства позиций у нас гибкий график и удалённый формат работы. Мы ориентируемся на результат, а не на место или способ выполнения задач. Забота о здоровье и well-being: Предоставляем ДМС для сотрудников и их детей, компенсируем онлайн-сессии с психологом. Сохраняем 100% зарплату во время отпуска или больничного без лишних справок. А для особых случаев предоставляем дополнительные выходные. Поддерживаем здоровый образ жизни и компенсируем покупку спортивных абонементов и подписку на фитнес-приложения. Развитие и обучение: Оплачиваем участие в профильных конференциях и курсах, проводим внутренние конференции. Компенсируем изучение иностранного языка. Ивенты и мерч: Регулярно проводим развлекательные и рабочие мероприятия в офлайн-режиме: встречи команд, крупные корпоративные вечеринки и более лайтовые пати в офисах. Также регулярно проводим развлекательные конкурсы, квизы, хакатоны, спортивные челленджи в режиме онлайн. Собственный магазин мерча с внутренней валютой, где можно купить уникальные подарки. Валюту дарим на значимые даты, также ее можно заработать, участвуя в мероприятиях и брендовых активностях. Отправляя отклик на нашу вакансию, вы соглашаетесь, что ваши персональные данные, собранные во время собеседований в Playrix, будут обрабатываться компанией.",,,более 6 лет,,https://almaty.hh.kz/vacancy/107216642
Senior Android-разработчик,,Алматы,ТОО Ракетная фирма,,,Разработка и развитие новых и существующих мобильных продуктов Оптимизация производительности приложения Взаимодействие с внешними API Тестирование и документирование кода Участие в командной разработке и совместном решении задач Участие в архитектурных решениях и улучшении процессов Изучение новых технологий и развитие собственной экспертизы Соблюдение внутренних процессов разработки Что мы ожидаем: Опыт коммерческой Android-разработки от 3–4 лет Уверенное владение Kotlin (advanced) Опыт работы с Clean Architecture Понимание MVI / Redux / TEA Опыт работы с Coroutines (Flow) Знание Design Patterns Опыт работы с Jetpack Compose Опыт работы с GitLab CI Понимание принципов оптимизации производительности мобильных приложений Опыт работы в команде и понимание Agile / Scrum Готовность проявлять инициативу и брать ответственность за решения Умение аргументировать технические решения и работать с обратной связью Будет плюсом: Опыт работы в FinTech-проектах Опыт участия в развитии архитектуры продукта Понимание CI/CD процессов,,3–6 лет,,https://almaty.hh.kz/vacancy/132620493
