title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Product manager,,Алматы,ТОО Первое Кредитное бюро,,"Навыки работы в команде Знание принципов и процессов IT разработки Успешно реализованные проекты (портфолио) Знание методики Scrum (Agile, Kanban) Многозадачность Желательно: Знание основ UX/UI Участие в проектах по запуску финансовых сервисов Разработка пользовательских сценариев Умение работать с данными, аналитическое мышление","Формирование стратегии развития продукта Координировать работу менеджеров проектов и команд разработки, для успешной реализации продукта; Работа с A/B, UX-тестами; Составлять четкие технические задания, превращая бизнес-требования в понятные для проектной команды задачи; Анализировать и выражать в цифрах результаты релизов Организация нормативно-правовой работы и документации по продукту",,1–3 года,,https://almaty.hh.kz/vacancy/132319768
Project Manager,,Алматы,Andersen,,"Andersen is hiring a Project Manager for a project developing an enterprise cloud platform, ensuring delivery of scalable, reliable infrastructure and efficient platform operations.  The customer is an international technology company focused on building scalable and reliable software solutions. The company works with complex systems and emphasizes stability, efficiency, and secure data handling across various environments. Its solutions are applied in areas where consistent performance and system dependability are important.  The project is focused on developing an enterprise cloud platform with a production-ready infrastructure and management dashboard. It aims to deliver scalable, reliable, and efficient cloud-based solutions for platform operations and monitoring.  Responsibilities: Managing complex, full‑cycle software development projects from planning to production release. Planning and controlling project schedules, milestones, deliverables, and phase acceptance gates. Coordinating cross‑functional and distributed teams across frontend, backend, DevOps, QA, and external stakeholders. Managing dependencies, risks, and priorities to ensure timely delivery under scope and time constraints. Ensuring adherence to SDLC and Agile practices, including phase‑based execution and quality control. Acting as the main communication point for technical and non‑technical stakeholders, driving ownership and decision‑making.  Must-haves: Experience as a Project Manager in software development projects for 3+ years. Proven experience managing complex, technical, full‑cycle software projects (web platforms, APIs, infrastructure). Strong understanding of SDLC, Agile delivery, and phase‑based project execution. Hands‑on experience coordinating cross‑functional and distributed teams. Ability to manage dependencies across frontend, backend, DevOps, QA, and external stakeholders. Strong risk management, planning, and prioritization skills. Level of English – from Upper - Intermediate and above.  Nice-to-haves: Higher education in Mathematics, Physics, or a related quantitative/technical field or Strong technical background. Experience with enterprise platforms, cloud‑based systems, or developer‑focused products. Familiarity with DevOps practices, CI/CD pipelines, and production deployment processes. Experience working with API‑heavy or real‑time systems. Background in managing MVP delivery and pilot launches. Experience working with technical documentation and compliance/security deliverables.  Reasons why this job would be interesting to you: Andersen cooperates with such companies as Siemens, Johnson & Johnson, AstraZeneca, BNP Paribas, Allianz, Ryanair, TUI, Verivox, Media Markt, etc.. For the past four years, our company has been growing annually by 60–100%, and we constantly involve top-notch specialists in our team. Andersen has mentoring and adaptation systems for new employees, and transparent performance review and assessment systems will allow you to determine your development path and plan your growth. The most important thing that we value in our employees is a commitment to continuous learning. The company supports them in this and gives them access to the best educational platforms, seminars, and practices. In addition, for over 19 years, Andersen has assembled a huge knowledge base and established a robust resource management institution. We have been strengthening our expertise since 2007. During this time, we have formed excellent teams with streamlined processes, where you can learn something new from your colleagues every day and enjoy your work. We are a cool young team of like-minded people communicating informally. You'll have a stable and competitive salary and an extensive benefits package. At Andersen, we have many different ways to grow. You can improve as a specialist or a manager, and all your activities will be decently rewarded.  Join us!",,,3–6 лет,,https://almaty.hh.kz/vacancy/132155187
Client Relationship / Sales Manager,от 500 € за месяц,,El Kupi,,"About Us El Kupi is a growing service company supporting businesses with recruitment, e-commerce, design, event organization, and hosting solutions. We focus on practical results, fast communication, and long-term partnerships. Our goal is to make our clients’ operations smoother by providing reliable people and efficient support at every stage of their growth. What You Will Do Identify and approach new clients in target industries. Build and grow your own client portfolio. Maintain strong, long-term relationships with clients. Schedule and conduct meetings (online and offline). Follow up with leads and convert them into active clients. Understand client needs and offer tailored recruitment solutions.Work closely with the team to ensure smooth onboarding of candidates.  What We Are Looking For Experience in sales, recruitment, or account management. Strong communication and negotiation skills. Ability to quickly understand client needs. Experience with manual labor sectors (logistics, production, etc.) is a strong plus. Self-driven and results-oriented mindset. Ability to work independently and take ownership. Experience with CRM systems. English is required. Dutch or Eastern European languages are a plus. What We Offer Fully remote position. Fixed salary: €500 + KPI-based bonus. High earning potential based on performance. Flexible working schedule. Supportive and fast-moving team. Opportunities for growth and development. Training and ongoing support. Why Join Us Direct impact on company growth. Clear connection between your results and income. No unnecessary bureaucracy. Modern and flexible work environment.",,,1–3 года,,https://almaty.hh.kz/vacancy/132761442
Product manager,,Астана,ТОО IT Холдинг Kazdream,,"Опыт работы продакт-менеджером более 3х лет; опыт в B2B-продуктахт в области FinTech; Клиентоориентированность, умение анализировать потребности пользователей и принимать решения, направленные на улучшение клиентского опыта; Навыки проведения качественных исследований рынка (конкурентный анализ, CustDev); Умение формулировать и обосновывать продуктовые гипотезы; Навык приоритизации идей и задач с обоснованием продуктовых решений (на основе данных, исследований, экспериментов); Способность выстраивать эффективное взаимодействие с командой и другими подразделениями компании; Опыт формирования требований и документации; Опыт работы с командами разработки (постановка задач, оценка задачи, отслеживание сроков, приемка результатов) и продаж.","Развитие продуктов экосистемы Kompra Group – работа над улучшением текущих сервисов и запуск новых решений; Участие при формировании и ведение роадмапа продукта – определение ключевых направлений развития, планирование фич и релизов; Анализ пользовательских потребностей, выявление и приоритизация гипотез, запуск экспериментов; Взаимодействие с различными сервисами и источниками данных для расширения возможностей продукта; Работа с командой разработки – формирование бизнес-требований, контроль сроков; Взаимодействие с пользователями – сбор и анализ обратной связи, проведение интервью, опросов и демо-сессий для улучшения продукта; Анализ рынка и конкурентов; Формирование и контроль метрик продукта; Участие в проектировании UX/UI, проработка пользовательских сценариев, взаимодействие с дизайнерами; Взаимодействие с маркетингом, продажами, саппортом для синхронизации работы над продуктом. Проведение качественных исследований рынка (конкурентный анализ, CustDev);",,3–6 лет,,https://almaty.hh.kz/vacancy/131899272
Partner Sales Manager,,Астана,ТОО Хуавей Текнолоджиз Казахстан,,"Huawei is a global leader in the telecom industry, delivering cutting-edge solutions to businesses and consumers worldwide. We specialize in empowering our partners to excel in B2B, B2C, and enterprise markets through innovative products and exceptional service. Key Responsibilities - Build and Manage Partner Relationships: Cultivate strong relationships with telecom partners, resellers, integrators, and enterprise clients to drive revenue growth. - Enterprise Solutions: Collaborate with partners to deliver industry solutions for enterprise customers, ensuring their unique needs are met. - Market Analysis: Analyze imarket opportunities to identify growth prospects for partners. - Sales Targets: Achieve and exceed sales targets by driving partner performance and expanding market share. - Collaboration: Work closely with internal teams, including marketing and product development, to align strategies and deliver value-added solutions. What We’re Looking For Bachelor's degree in business, Telecommunications, Marketing, or a related field. Proven interest or experience in telecom, B2B sales. Excellent communication and negotiation skills. Strong analytical mindset with the ability to understand market dynamics. Goal-oriented and proactive, with a passion for building strong partnerships. What We Offer A dynamic work environment with opportunities for career growth. Competitive salary and performance-based incentives. Exposure to cutting-edge telecom solutions and enterprise-level projects. Paid medical insurance. Coverage of mobile expenses.",,,3–6 лет,,https://almaty.hh.kz/vacancy/132288785
Technical Project Manager / Системный аналитик по интеграциям,от 500 000 до 700 000 ₸ за месяц,Алматы,ТОО Denser Technologies,,"О компании Мы Daribar — IT-продукт в сфере pharmacy/e-commerce. Развиваем маркетплейс для аптек и клиентов, интегрируемся с аптечными учетными системами, кассами, платежными сервисами и внутренними продуктами. Ищем Technical Project Manager по интеграциям — человека, который сможет вести технические задачи от идеи до запуска, разбираться в API, логах и бизнес-процессах, а также быть связующим звеном между бизнесом, разработкой, QA, поддержкой и партнерами. Чем предстоит заниматься Вести интеграционные проекты с аптеками, партнерами и внутренними сервисами. Собирать, анализировать и формализовать требования. Готовить ТЗ для backend, frontend, QA и интеграторов. Описывать бизнес-процессы, пользовательские сценарии и техническую логику. Работать с REST API, JSON, Postman, логами и базовыми SQL-запросами. Контролировать сроки, статусы, блокеры и релизы. Приоритизировать задачи и фиксировать договоренности. Проверять реализованный функционал перед запуском. Участвовать в тестировании интеграционных сценариев. Разбирать ошибки, дубли, расхождения данных и production-инциденты. Вести документацию, инструкции, чек-листы и базу знаний. Коммуницировать с разработчиками, QA, поддержкой, бизнесом и внешними партнерами. Что мы ожидаем Опыт работы Technical Project Manager / Project Manager / System Analyst / Integration Specialist от 2 лет. Опыт интеграций через API, FTP или БД. Опыт работы или взаимодействия с 1С, ERP, POS, кассовыми или аптечными системами. Понимание REST API, JSON и клиент-серверного взаимодействия. Опыт работы с Postman. Базовое понимание SQL. Умение писать понятные ТЗ и критерии приемки. Умение описывать процессы и схемы в BPMN / UML / Draw.io / Miro или аналогах. Умение общаться с техническими и нетехническими командами. Умение приоритизировать задачи, видеть риски и доводить задачи до результата. Ответственность, самостоятельность и внимательность к деталям. Будет плюсом Опыт в e-commerce, marketplace, fintech, retail или pharmacy tech. Понимание платежей, бонусов, фискализации и складского учета. Опыт работы с production-инцидентами и SLA. Опыт участия в запуске новых интеграций или партнеров. Кого мы ищем Нам нужен человек, который: не боится технических деталей; умеет разбираться в сложных процессах; может перевести “у нас не работает” в понятную техническую задачу; сам проверяет результат, а не просто передает задачу дальше; умеет держать в фокусе сроки, риски и бизнес-цель; доводит задачи до запуска. Условия Полная занятость. График 5/2. Работа в Алматы. Офисный формат. Компания предоставляет доступ к необходимым платным сервисам и инструментам для эффективной работы. Уровень дохода обсуждается по итогам интервью. Что предлагаем Работу в IT-продукте на рынке pharmacy/e-commerce. Реальное влияние на продукт и внутренние процессы. Сложные интеграционные проекты с API, 1С, POS, кассами и аптечными системами. Быструю коммуникацию с командой разработки без лишней бюрократии. Возможность предлагать и внедрять улучшения в процессы. Участие в развитии продукта, которым пользуются реальные клиенты и аптеки.",,,1–3 года,,https://almaty.hh.kz/vacancy/132587422
Area Business Manager,,Алматы,"ОАО Орика-Казахстан, АО",,"Orica is continuing to build capability across Central Asia, and we’re looking for an Area Business Manager to lead our business in the region. Based in the Republic of Kazakhstan, this role has responsibility for the wider Central Asian footprint and plays a critical part in delivering safe, sustainable and profitable growth. As Area Business Manager, you’ll have end‑to‑end accountability for the safe, efficient and profitable supply of explosives products and blasting services to our customers. You’ll lead site operations, manage customer contracts and relationships up to Site GM level, and work closely with technical and functional specialists to deliver differentiated, value‑adding solutions. This is a senior leadership role combining operations excellence, people leadership and commercial impact. You’ll coach and develop a large, diverse team, own SHES and operational performance, manage assets and budgets, and drive continuous improvement. On the commercial side, you’ll deliver revenue and EBIT targets, protect and grow market share, manage pricing and contracts, and help bring new products, technologies and services to market. This is a unique opportunity to shape Orica’s presence in an important and evolving region while contributing as a key member of the regional leadership team. What you will be doing Lead a high‑impact regional business Take full ownership of operations across Central Asia, ensuring safe, efficient and profitable delivery of products and services while setting the standard for operational excellence. Run and optimise complex operations Oversee multiple sites end‑to‑end, managing assets, budgets and performance while continuously improving productivity, reliability and cost efficiency. Build, inspire and develop teams Create a strong leadership culture by coaching and developing talented teams, building succession pipelines, and fostering a motivated, high‑performing workforce. Grow the business and strengthen customer partnerships Own key customer relationships at a senior level, protect and grow market share, win new business, and deliver ambitious revenue and profit targets. Shape commercial strategy and execution Lead pricing, contract and account strategies, introduce innovative solutions and technologies, and ensure customers receive real value through tailored offerings. Be a key connector and strategic voice Work closely with technical, supply chain and support teams, contribute to regional leadership decisions, and help shape the future direction of the business. What you will bring Proven leadership experience A strong background leading operations in a technical or industrial environment, with clear accountability for results, people and assets. Commercial confidence A track record of building long‑term customer relationships, driving sales growth and delivering solid financial outcomes. Operational excellence mindset Experience managing complex operations, improving performance, controlling costs and making smart, data‑driven decisions. Strong people leadership skills The ability to inspire trust, develop talent, lead through change and build engaged, capable teams. Regional and cultural agility Fluency in Russian and English, with the ability to operate effectively across diverse markets and stakeholder groups. Personal credibility and resilience High integrity, sound judgement and the confidence to make tough decisions — balanced with humility, adaptability and a collaborative approach. What we offer As part of a truly global company, you will have the ability to grow and learn in a diverse, collaborative culture. We foster relationships and learning through connected global and local teams, promote flexible and diverse career paths and support the development of your knowledge and skills. You will be paid a competitive salary, learn from talented individuals across multiple disciplines and be able to thrive in a safe workplace within a collaborative culture. Ignite your career at a place where your distinct potential can find its home. We respect and value all Orica promotes and fosters a culture of inclusion and Equal Opportunity Employment everywhere we operate. We treat our people and applicants with fairness, dignity, and respect, getting the best of everyone’s contributions. All qualified applicants will receive consideration for employment without regard to race, religion, sexual orientation, gender perception or identity, nationality, age, military or veteran, marital or disability status.",,,более 6 лет,,https://almaty.hh.kz/vacancy/132513525
Brand Manager,,Алматы,ТОО Казахстан Вайн энд Спиритс,,"Main responsabilities: Strategy: Understand and permanently monitor market characteristics (segmentation, competition, legislation...) Define strategic direction of each brand in the market Define and implement strategic distribution with a clear understanding of each channel Budget & planning: Accurately elaborate yearly Band Plan accordingly to brand strategy and to budget constraints Track and optimize real marketing expenditure; adjust brand plan to prevent budget overspending Determine sales forecasting and product allocation needs Identify needed tools (POSM) Execution: Implement high-level brand activation relevant to each channel (on-premise, off-premise, CPS programs...) Agency briefing, pricing negotiation, control of the production Coordinate all stakeholders in the activation (partners, client, agencies, guests...) Manage internal and external reporting and documentation Define KPIs and targets, monitor results and identify learnings Skills: Wine and Spirits knowledge Professionalism: integrity, trust and respect of deadlines Communication skills Creativity and innovation Proactivity and reactivity Qualifications: Education: university degree in Business, Marketing or Economics Languages: fluent Russian and English Experience: 5 years of marketing experience, preferably in Wine and Spirits industry, also considered FMCG or luxury good background.",,,3–6 лет,,https://almaty.hh.kz/vacancy/131907749
Продакт-менеджер,от 320 000 ₸ за месяц,Усть-Каменогорск,ТОО ОСТ-ФАРМ,,"Успешно развивающаяся компания ОСТ-ФАРМ, которая более 25 лет специализируется на поставке медицинского оборудования и расходных материалов высокого класса, ищет продакт-менеджера. Что предстоит делать: отвечать за успешное продвижение и продажи медицинского оборудования; выстраивать рыночную позицию товарной группы (анализировать потребности покупателей, знать конкурентов, формировать ассортимент, складской запас и ценовую политику); подготавливать презентации и коммерческие предложения, консультировать клиентов; развивать клиентскую базу, выполнять план продаж; участвовать в выставках и семинарах. Мы ищем энергичного и позитивного человека, который: обладает стратегическим и аналитическим мышлением; может много и с удовольствием общаться по средствам связи, т.к. 90% работы проходит в офисе; умеет работать в режиме многозадачности, не теряя внимания к деталям. Что предлагаем: стабильную работу в компании с хорошей репутацией; профессиональный рост и развитие; комфортный офис в центре города; доброжелательный коллектив и развитая корпоративная культура; конкурентную заработную плату (фиксированная оплата 320 000 + премия от продаж, у которой нет «потолка»); оформление по ТК РК, отпуск и соц.пакет.",,,3–6 лет,,https://almaty.hh.kz/vacancy/131895774
Продакт-менеджер,от 450 000 до 550 000 ₸ за месяц,Алматы,ТОО КФК Medservice Plus,,Образование высшее; Опыт работы на аналогичной должности не менее 2 лет; Готовность к командировкам; до 10%; Пользование ПК (продвинутый) - Word - продвинутый - Excel – продвинутый - Power Point – продвинутый - SAP - средний Владение языками: - Казахский – свободное владение или хотя бы средний - Русский – свободное владение - Английский - средний.,"Разработка стратегии продвижения продукта с учетом анализа рынка, преимуществ продукта. Разработка маркетинговых сообщении для клиентов и торговой команды. Анализ рынка (оценка потенциала рынка, макроэкономические показатели, изучение активностей конкурентов). Составление бизнесплана по продукту. Разработка тактического плана вывода на рынок / поддержки продукта. Разработка / адаптация презентации и POSM материалов по продуктам для клиентов, торговых представителей и потребителей. Прогноз объема продаж по продукту. Составление бюджета по продукту, определение возможностей убытков/прибыли и разработка предложении по минимизации убытков. Анализ ценового сегмента продукта в разрезе с конкурентами, разработка трейд маркетинговых активностей, направленные на потребителя.",,3–6 лет,,https://almaty.hh.kz/vacancy/131992664
Regional Revenue Success Manager,,Ташкент,Exely (ИП ООО HOTEL SALES WIZARD),,"Exely is a global IT company specializing in online solutions and websites for hotel industry. We help hoteliers increase their direct sales and automate operations. With a client base of over 5000 properties from 56 countries, ranging from small hotels to large resorts, we are committed to delivering exceptional customer service and support. Our distributed team works from 20 countries in APAC and EMEA regions and speaks 35+ languages providing an exceptional possibility to share global exchange experience.  Are you passionate about maximizing hotel revenue and building strong relationships with clients? We are looking for a Regional Revenue Success Manager to join Exely. This is a pivotal role combining revenue consultancy with account management. You will be a trusted advisor helping hotels optimize their business model using our ecosystem. Key Responsibilities: Strategic Oversight: Supervise and mentor regional Customer Success Managers, ensuring best practices in revenue growth are implemented across different territories. Performance Optimization: Analyze client performance data to identify revenue gaps and provide actionable growth strategies. Business Reviews: Lead Quarterly Business Reviews (QBRs) for key partners, focusing on ROI and long-term scaling. Revenue Advocacy: Proactively work with the client base to shift share to direct online sales and improve distribution strategies. Cross-functional Collaboration: Act as a bridge between clients and our Product team to voice feedback and shape new features. Market Presence: Represent Exely at industry events and contribute to proactive marketing activities to strengthen our brand authority. Requirements: Experience: 2-3+ years in Account Management, Revenue Management, or Customer Success within the HotelTech/OTA/Hospitality industry. Industry Knowledge: Good understanding of hotel revenue structures (distribution, pricing, ADR/RevPAR). Leadership Potential: Experience in mentoring, supervising, or leading a team (or a strong desire to move into a Lead role). Analytical Mindset: Comfortable with data (Excel, Power BI) but able to translate ""dry numbers"" into a compelling story for the client. Communication: Exceptional relationship-building skills; fluent in both English and Russian. Tech Savvy: Familiarity with CRM (Bitrix/Hubspot) and Helpdesk systems (Zendesk/Jira). We offer: Remote work, working hours UTC+3; Competitive salary based on experience; Commissions depend on KPI performance; Medical Insurance after probation period; Laptop and headset for work; A dedicated mentor and constant support from an experienced manager. Online & offline camps, workshops, and gatherings. Networking opportunities with colleagues from all over the world.",,,3–6 лет,,https://almaty.hh.kz/vacancy/132693442
E-activation manager,,Алматы,ТОО АНТАЛ БИЗНЕС РЕШЕНИЯ (ТМ Antal Kazakhstan),,"An international company is looking for an eActivation Manager to drive online sales growth and strengthen brand presence across eCommerce channels.The role focuses on building best-in-class product pages, executing eCommerce activations, and enhancing online consumer engagement. Key responsibilities Online Retail Develop and optimize product pages, landing pages, and brand zones Improve UX in line with dermocosmetic category specifics Monitor content quality (titles, visuals, descriptions, SEO relevance) eCommerce Activation Plan and manage activation calendar (promos, launches, key periods) Select and execute effective tools across eRetailers Coordinate with Sales (pricing, promos) and Marketing (traffic driving) Online Consumer Care Drive ratings & reviews performance Launch special projects with key online partners Manage unauthorized sellers control processes KPIs Share of products with enhanced content ROI / ROAS of activations eCommerce sales growth and contribution Requirements Strong understanding of online shopper journey and marketplaces Experience in eCommerce / digital / beauty Knowledge of UX/UI and content optimization (SEO) Analytical mindset and project management skills Ability to work cross-functionally",,,1–3 года,,https://almaty.hh.kz/vacancy/132515316
Brand Manager,,Алматы,ТОО АНКОР Центральная Азия,,"An international alcohol company is looking for Brand Manager. Area of responsility: Kazakhstan, Uzbekistan, Kyrgyzstan Location: Almaty, Kazakhstan Reporting to: Marketing Manager Central Asia & Caucasus JOB MISSION The Mission of the Brand Manager is to build sustainable brand equity & desirability for their brands, while delivering strong activations in close partnership with local distributor partners. This by helping and guiding distributor partner teams with the brand execution excellence with impactful plans & deliver meaningful and engaging experiences. Every initiative has sharply defined KPIs’ contribution to optimising ROI. Consumer centricity and brand equity is at equal prominence of brand strategies. Brand planning & strategy / execution Co-define with Marketing Manager markets marketing big bets and support markets in the implementation & analysis; Lead the brand plans by guiding markets and support them in the implementation; Follow up on digital plans and lead/participate in digital projects , support company's & distributor teams on digital campaigns; Oversee the roll out of key flagships in the region, creating & implementing guidelines and creating best practices; Drive the successful launches of new brands, in close collaboration with Market Managers; Be accountable for the development, implementation and control of 360 brand engagement activities based on positioning, brand platform and latest brand guidelines through close collaboration with Market Managers,company's teams, distributors, third party suppliers & agencies; Align & control A&P budget on a regular basis via marketing calendar; Ensure optimal allocation of ATL & BTL expenditures, and prioritization in line with regional strategies. Support and coordinate regional POSM production, monitor & constantly track VAP and POSM stock; ensure optimal allocation and depletion Collaboration cross departments & externally Act as brand champion & ambassador for communication and custodianship of brand strategies/equity internally Build and drive community of distributor`s brand marketing teams in coordination with the Regional Marketing team, including leading CAC meetings (content, agenda, organisation) and key briefings (brand plans, Distributor Awards…); Provide/deliver clear consumer insights, trends and share best practice (competitor activity, consumer needs, segmentation and value proposition, etc.) to company's teams and to distributor teams; Drive regular communication on operational matters: updated brand activation plan/calendar, coordinate visit (organizational part); Perform the role of an expertise holder in the field of marketing for the region and guide the company & distributor teams. Foster strong cross functional understanding, collaboration and alignment with the sales department as well as distributor team Build strong relationships with Trade customers to drive unified executions and support trade commitments Be regularly in the trade to maintain relationships and be aware of consumer trends & needs Lead key Regional Marketing activations / events Lead and participate in regional events & projects ( Society, Eurasia Roadshow, etc.) guide and ensure implementations of guidelines / share & implement best practices / brief & collaborate third party suppliers & agencies / follow up and analyze. Capabilities Improve the marketing competencies of the company's and distributor teams by identifying trainings needs and delivering / coordinating necessary trainings (e.g. brand trainings, visits, future commerce, etc.); Help improve the visibility of local marketing activations & strategic thinking of distributors by gathering best practices & learnings and sharing with Regional Marketing team Professional experience & know how University professional with a degree within marketing and/ or business Minimum 3 years of brand marketing experience Management experience a strong plus A&P Management – proven track record of disciplined cost control delivering against tangible KPI’s with maximal P&L impact Excellent communication skills and understanding of the importance of relationship building and networking Knowledge of luxury brand building, building through storytelling, disruptive experiences and excellence in execution Analytical, structured, and able to work towards long and short-term goals Self-motivated, energetic, agile, proactive and ambitious Able to take ownership, spark enthusiasm and work well under pressure Strong team player who can work effectively as a part of a multi-functional team Able to travel in UZBEKISTAN AND KYRGYZSTAN mainly and sometimes abroad; able to be regularly out in the trade to build relationships and ensure brands represented in line with brand strategies & universe Proven experience working closely with sales teams & customers Challenger mindset Languages Fluent in English & Russian.",,,более 6 лет,,https://almaty.hh.kz/vacancy/132646604
Менеджер по продуктам,от 350 000 до 450 000 ₸ за месяц,Алматы,ТОО Лаборин,,"Высшее биологическое образование (вирусология, генетика, микробиология); Знание казахского и английского языков на уровне не ниже B1; Опыт работы в продажах будет преимуществом; Отличные коммуникативные навыки, инициативность и стремление к профессиональному развитию.","Продвижение закреплённых брендов на рынке; Поиск и привлечение новых клиентов, развитие и поддержание клиентской базы; Ведение проектов и сделок по оборудованию на всех этапах — от первичного контакта до их завершения и постпродажного сопровождения; Консультирование клиентов, проведение презентаций и демонстраций оборудования; Эффективная коммуникация с клиентами и проведение переговоров; Подготовка коммерческих предложений, договоров и сопутствующей документации; Участие в выставках, семинарах, презентациях и обучающих мероприятиях; Выполнение иных задач, связанных с развитием и продвижением продуктов компании.",,1–3 года,,https://almaty.hh.kz/vacancy/131893576
Product manager,,Алматы,АО Bereke Bank - Центральный офис,,"Опыт работы продукт-менеджером / владельцем продукта от 3 лет; Опыт разработки и реализации стратегии продукта, управления roadmap; Опыт в банковской сфере, желательно в направлении залогового кредитования (ипотека, кредиты под залог, обеспеченное кредитование); Понимание полного кредитного процесса: от привлечения клиента до выдачи и сопровождения кредита; Опыт взаимодействия с кросс-функциональными командами (IT, риски, андеррайтинг, юридический, операционный блок); Умение работать с метриками и анализировать эффективность продукта (конверсия, TAT, качество портфеля, доходность).","Анализ рынка, конкурентной среды и клиентских сегментов, выявление потребностей и формирование гипотез развития продукта; Определение стратегии, концепции и дорожной карты развития процессов залогового кредитования в соответствии с бизнес-целями банка; Управление бэклогом и приоритизация задач, сопровождение разработки и внедрения изменений в ИТ-системах; Координация кросс-функционального взаимодействия (IT, риски, андеррайтинг, юридический и операционный блоки); Обеспечение запуска и сопровождения решений, контроль достижения ключевых показателей эффективности (сроки рассмотрения, конверсия, качество портфеля, операционная эффективность).",,3–6 лет,,https://almaty.hh.kz/vacancy/131871071
"Product Manager / Solution Engineer (R&D, лаборатории и симуляторы)",от 300 000 до 450 000 ₸ за месяц,Астана,ТОО ATTECH,,"О компании ATTECH — компания, занимающаяся комплексным оснащением образовательных учреждений по всему Казахстану: • школы • колледжи • университеты Мы создаём решения «под ключ»: от мебели и базового оснащения до сложных инженерных лабораторий, учебных стендов и цифровых решений. Сейчас мы активно развиваем новое направление: 👉 профессиональное и высшее образование (колледжи, вузы, учебные центры) Это рынок сложных технических решений: • учебно-лабораторные комплексы • индустриальные стенды • симуляторы (в т.ч. VR/AR) • отраслевые учебные решения (энергетика, агро, производство и др.) ⸻ 🔹 Кого мы ищем Ищем специалиста, который сочетает в себе: 👉 продуктолога (R&D, понимание продукта) 👉 и solution engineer / проектные продажи Это не классическая продуктовая роль и не классические продажи. Это работа с дорогими, сложными и кастомными решениями. ⸻ 🔹 Обязанности 🧩 1. Разработка и сборка решений (ключевая роль) • Проектирование учебных лабораторий и центров: • инженерные лаборатории • учебно-производственные стенды • симуляторы (например: сварка, производство, VR) • Подбор оборудования под задачи заказчика (не по каталогу, а под цель) • Формирование технических решений и спецификаций ⸻ 🧠 2. R&D и продуктовая работа • Исследование мирового рынка (Европа, США, Азия) • Поиск новых решений, брендов и технологий • Развитие продуктовой линейки компании • Принятие решений: что вводим / масштабируем / убираем • Переговоры с производителями, получение дилерств и эксклюзивов ⸻ 🤝 3. Работа с заказчиками (B2B / B2G) • Выявление реальной потребности (что нужно построить, а не просто купить) • Участие во встречах, презентациях, переговорах • Консультация колледжей, вузов, учебных центров ⸻ 💰 4. Продажи и защита решений • Подготовка коммерческих предложений • Участие в тендерах (совместно с командой) • Защита решений перед заказчиком • Доведение проектов до заключения договора ⸻ 📊 5. Внедрение и развитие • Участие в запуске проектов • Сбор обратной связи от пользователей • Улучшение решений на основе практики ⸻ 🔹 Какие проекты будут • Лаборатории для колледжей и вузов (инженерия, IT, агро, энергетика) • Учебные стенды (автоматизация, мехатроника, производство) • Симуляторы (VR/AR, технические тренажёры) • Комплексное оснащение учебных центров ⸻ 🔹 Требования Обязательные: • способность разбираться в технических продуктах • системное и инженерное мышление • умение структурировать информацию (Excel, документы) • коммуникабельность и умение вести переговоры ⸻ Будет сильным преимуществом: • опыт в проектных продажах (желательно) • опыт в одном из направлений: • инженерия / автоматизация • STEM / робототехника • лабораторное оборудование • IT / hardware • опыт работы с тендерами или госзакупками • английский язык (для общения с поставщиками) ⸻ 🔹 Какой человек нам подойдёт • не боится сложных и дорогих продуктов • умеет быстро разбираться в новых технологиях • задаёт правильные вопросы клиенту • хочет работать с крупными проектами • ориентирован на результат и высокий доход ⸻ 🔹 Условия • фиксированная часть + бонусы от проектов • работа с крупными и значимыми проектами • участие в международных выставках и переговорах • возможность вырасти до руководителя направления • официальное трудоустройство • график: 5/2, 09:00–18:00",,,1–3 года,,https://almaty.hh.kz/vacancy/132045062
