title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Специалист по бизнес-процессам,,Алматы,"Beeline, ТМ",,"Процессный офис — это команда, которая помогает компании работать быстрее и эффективнее. Мы анализируем, описываем и улучшаем бизнес-процессы, находим узкие места и внедряем изменения вместе с бизнесом и ИТ. Чем предстоит заниматься Описывать и актуализировать бизнес-процессы (схемы, роли, входы/выходы, параметры) Картировать процессы as is / to be, поддерживать процессный реестр Анализировать выполнение процессов: искать узкие места, дубли, лишние согласования и потери Оценивать зрелость процессов (наличие владельца, метрик, SLA, ролей, цифровой поддержки) Готовить предложения по оптимизации, стандартизации и улучшению процессов Формировать инициативы в backlog (автоматизация, роботизация, цифровизация) Участвовать в проработке требований к автоматизации вместе с бизнесом и ИТ Что мы ожидаем Опыт: От 3 лет в процессном управлении / бизнес-аналитике / операционной эффективности / проектах Обязателен опыт участия в IT/автоматизации проектов Плюсом будет опыт описания и улучшения бизнес-процессов Ключевые навыки Понимание основ процессного подхода Навык описания и картирования процессов (as is / to be) Умение находить узкие места и зоны неэффективности Анализ и структурирование данных по процессам Понимание метрик: сроки, SLA, объем, ошибки, трудоемкость Подготовка аналитики и презентаций Взаимодействие с бизнес-заказчиками Будет плюсом: опыт автоматизации / цифровизации процессов",,,3–6 лет,,https://almaty.hh.kz/vacancy/132604822
Customs and Logistics Specialist,,Алматы,ТОО АТЮ Дьюти Фри Казахстан (ATU Duty Free Kazakhstan),,"ATU Duty Free was founded in 2000 as a joint venture between TAV Airports Holding and Unifree Duty Free/Gebr. Heinemann. It is a combination of airport owner/landlord, retailer and distributor/supplier that brings together the three core competencies of the industry and puts us ahead of our competitors. And it is this unique combination that has moved ATU Duty Free from its beginnings – operating an 80 sq.m store, to becoming, 21 years later, one of the worlds top travel retail companies. We now operate 110 shops covering 25.000 sqm of retail space, spanning 21 airports in 7 countries across the globe. Headquartered in Istanbul, ATU employs more than 1.600 people worldwide, serving approximately 100 million customers annually. We're looking for a ""Customs & Logistics Specialist"" for Kazakhstan operation Key Responsibilities: Liaise with local suppliers and cargo centers to organize deliveries and resolve issues; Communicate with customs authorities to support daily operations and ensure compliance; Support coordination of incoming and outgoing shipments; Support of preparation of import/export documentation and it’s translation; Gathering and consolidation of information and preparation of daily tracking reports in SAP; Prepare and submit daily customs reports and required documents (invoices, declarations, return forms, destruction reports, etc.); Assist with DFS (duty-free shop) sales reporting and invoicing; Follow customs and logistics regulations; Ensure all work complies with internal procedures and legal requirements. Requirements: Experience in Supply-Chain, customs, or warehouse operations; Professional knowledge of customs documentation and processes; Familiarity with ERP systems (SAP is a plus); Strong attention to details and organizational skills; Good communication skills, including with local and international partners; Intermediate English level; Proficiency in excel.",,,1–3 года,,https://almaty.hh.kz/vacancy/132620740
SMM-специалист,,Алматы,ТОО NLS Kazakhstan,,"Опыт работы в SMM от 1 года в сегментах услуг, ритейла, FMCG, e-commerce или телекома, обязательно - портфолио с успешными кейсами по охватам, вовлеченности и росту аккаунтов); Глубокое понимание алгоритмов соцсетей (Instagram, TikTok, Linkedin, YouTube Shorts) форматов контента и принципов органического продвижения; Грамотная письменная речь и навыки создания текстов, чувство стиля и вкуса; Навыки работы с базовыми инструментами дизайна и монтажа (Canva, Figma, CapCut); Опыт работы с инструментами планирования и аналитики (SMMplanner, Creator Studio, TikTok Analytics Instagram Insights); Умение работать в команде, взаимодействовать с дизайнерами, копирайтерами, Digital-менеджером. Будет преимуществом: Опыт работы в телеком-компаниях, интернет-провайдерах либо в IT сферах; Навыки работы в Livedune, Notion, Trello или других аналитических/проектных системах; Понимание основ таргетированной рекламы.","Разработка и реализация стратегии продвижения в соцсетях (Instagram, TikTok, Linkedin, YouTube Shorts); Создание контент-стратегии и контент-плана, ежедневная публикация; Подготовка технических заданий для копирайтера, дизайнера, креативного продюсера-режиссера; Мониторинг трендов, генерация креативных идей, адаптация под телеком-индустрию; Работа с блогерами, лидерами мнений и локальными инфлюенсерами; Настройка и запуск таргетированной рекламы, оптимизация кампаний совместно с Digital-менеджером; Аналитика метрик, подготовка отчетов по эффективности контента и рекламы; Взаимодействие с кросс-функциональными командами; Содействие привлечению обращений через соцсети, корректные call-to-action в контенте и передача теплых запросов в отдел продаж.",,1–3 года,,https://almaty.hh.kz/vacancy/132748814
HR specialist (recruitment + projects),,Алматы,ТОО DAR tech,,"Привет! В нашу команду dar.io нужен крутой HR специалист (Recruitment + Projects), который будет находить лучших профи и помогать нам строить HR-процессы. Если ты любишь хантить таланты и тебе интересно участвовать в создании HR-бренда и внутренних проектов — велкам к нам! Кто мы? DAR — это международная экосистема технологических проектов. С 2015 года мы трансформируем идеи в продукты, которыми пользуются сотни тысяч людей. Мы строим будущее в финтехе, логистике, медиа и образовании. Среди наших проектов: darlean.kz, naiza, dossym, 5Q media и не только. Сейчас мы выстраиваем HR-направление в компании с полного нуля, поэтому нуждаемся в очень крутых людях, готовых созидать и задавать стандарты вместе с нами. Что нужно будет делать Твоя роль объединит классический рекрутинг и развитие крутых внутренних инициатив. Рекрутмент. Закрывать вакансии разной сложности (от IT до бэк-офиса), выстраивая качественный Candidate Journey. Держать TTH (Time to Hire) в районе 14–20 дней — нам важен темп без потери качества. Участвовать в разработке правил, регламентов, структуры и прочих проектах с чистого листа. Аналитика. Отслеживать воронки найма и предлагать, как сделать наши процессы еще эффективнее. Коммуникации. Быть амбассадором нашей культуры и поддерживать связь с хайринг менеджерами. Кого мы ищем Ты в IT подборе более 2-х лет. Ты владеешь современными техниками поиска и оценки, умеешь работать с метриками. Project mindset. Ты не просто закрываешь позиции, а хочешь строить систему и улучшать её. Проактивность, высокий уровень эмпатии и готовность к вызовам стартап-среды. Условия и бенефиты People Based культура. Для нас люди — главная ценность, мы строим среду доверия и поддержки. Прозрачность. Мы работаем по закону, полностью «белое» оформление и отсутствие серых схем. Отпуск 28 календарных дней в году для перезагрузки и отдыха. Wellness. Мы заботимся о тебе — предоставляем 150 000 ₸ в год в качестве бюджета на спорт и здоровье. Драйв. Возможность реально влиять на то, каким будет HR в DAR. Рост. Мы поддерживаем обучение и даем пространство для реализации самых смелых идей. Дальнейшие этапы Мы ценим твое время, поэтому всё пройдет оперативно: Отклик + сопроводительное письмо: это обязательный этап. В письме, пожалуйста, напиши свои ключевые метрики и результаты на последних местах работы. Короткий звонок-знакомство со мной, HR BP. Встреча с руководителем направления. Финальное интервью с Генеральным Директором (при необходимости). Итог Если ты хочешь построить HR-департамент мечты в рамках мощной экосистемы — присылай резюме и письмо. Давай делать крутые проекты вместе!",,,1–3 года,,https://almaty.hh.kz/vacancy/132184870
IT специалист,от 250 000 до 300 000 ₸ за месяц,Туркестан,ТОО OTAU GROUP,,"Высшее или среднее специальное образование в сфере IT Опыт работы на аналогичной должности (от 1 года — по необходимости) Знание операционных систем (Windows, Linux) Понимание принципов работы сетей (TCP/IP, DNS, DHCP) Навыки работы с серверным оборудованием Умение быстро решать технические проблемы Ответственность, внимательность, коммуникабельность","Поддержка и администрирование компьютерной техники и сетевой инфраструктуры Установка, настройка и обновление программного обеспечения Диагностика и устранение технических неисправностей Обеспечение информационной безопасности и защиты данных Консультирование пользователей по техническим вопросам Мониторинг работы систем и предотвращение сбоев Ведение технической документации",,1–3 года,,https://almaty.hh.kz/vacancy/132788499
IT-рекрутер,от 500 000 ₸ за месяц,Алматы,ТОО Birinshi Lombard (Бірінші Ломбард),,"Высшее образование; Опыт работы обязателен; Навыки проведения интервью; Опыт работы в крупных компаниях обязателен (ритейл, банки, мфо); Коммуникативные навыки; Общительность; Грамотная речь;","Внутренний рекрутинг; Поиск и подбор персонала; Понимание стека технологий (языки программирования, фреймворки) для проведения скрининга. Работа с узкопрофильными специалистами (Senior, Lead, специалисты по ИИ) Взаимодействие с линейными руководителями подразделений; Проведение адаптации для новых сотрудников.",,1–3 года,,https://almaty.hh.kz/vacancy/132185386
Специалист по развитию и поддержке бизнес-систем,,Алматы,"AIR ASTANA, АО",,"Высшее образование (финансы, IT, экономика или смежные направления); Опыт работы с бизнес-системами (ERP/BPS) и понимание их роли в операционной деятельности компании (желательно); Уверенное владение Excel (работа с большими массивами данных, аналитика); Понимание процессов Supply Chain (закупки, заявки, поставки, складской учет, бюджетирование, оплаты) будет преимуществом; Развитые аналитические навыки, системное мышление и умение работать с данными; Опыт формализации бизнес-требований и участия в тестировании/внедрении доработок; Внимательность к деталям, структурированность и способность эффективно работать в условиях многозадачности; Развитые коммуникативные навыки и умение выстраивать взаимодействие с пользователями и стейкхолдерами.","Экспертная поддержка пользователей (helpdesk) по вопросам работы в системе BPS, обеспечение высокого уровня сервиса и оперативного решения инцидентов; Анализ бизнес-процессов и системных решений, выявление узких мест и возможностей для повышения эффективности; Сбор, структурирование и приоритизация бизнес-требований, участие в разработке и развитии функционала системы BPS; Тестирование новых решений, координация внедрения изменений и контроль качества реализованных доработок; Участие в автоматизации и оптимизации процессов в области Supply Chain и смежных функций; Подготовка пользовательской документации, проведение обучений и сопровождение изменений для бизнес-пользователей.",,1–3 года,,https://almaty.hh.kz/vacancy/132784586
Специалист по переписке клиентами,от 135 000 до 300 000 ₸ за месяц,Талдыкорган,Частная компания “Automated Communication Solutions Ltd.”,,"Способность к быстрому обучению; Хорошие навыки работы на компьютере и знание ПО (MS Office, Google Workspace); Знание русского языка (грамотная устная и письменная речь); Активность и ответственность. Мы предлагаем: Перспективы роста в позиции и зарплате: Старший специалист / Team Lead; Официальное трудоустройство; Сопровождение наставниками, которые помогают на всех этапах адаптации к работе; Работу в комфортной и дружелюбной среде. Если эта вакансия Вам интересна, пишите на указанный номер телефона в контактах (Ватсап, Телеграм) или откликайтесь тут.","Рассылка сообщений потенциальным клиентам по шаблонам, ведение переписки с клиентами, предоставление необходимой информации (только письменная работа); Организация встреч менеджеров по продажам и потенциальных клиентов (письменно); Поддержание связи с клиентом до назначенной встречи; Формирование базы данных клиентов.",,не требуется,,https://almaty.hh.kz/vacancy/132728929
"Системный администратор (офисный IT-специалист, 1С)",от 350 000 до 400 000 ₸ за месяц,Астана,Частная компания AQS Limited,,"Опыт работы системным администратором или IT-специалистом от 1 года Базовые знания 1С (уверенный пользователь или администрирование) Навыки работы с Windows, офисными программами, сетями Умение быстро решать технические проблемы Ответственность, самостоятельность Будет плюсом: Опыт настройки/обновления 1С Понимание бухгалтерских процессов Опыт работы с серверами Мы предлагаем: Стабильную работу в офисе Официальное трудоустройство Своевременную оплату труда Дружный коллектив Возможность профессионального роста","Техническая поддержка сотрудников (ПК, ноутбуки, оргтехника) Установка и настройка программного обеспечения Поддержка и сопровождение системы 1С (на уровне пользователя/администрирования) Работа с локальной сетью, интернетом, устранение сбоев Настройка принтеров, сканеров и другой офисной техники Взаимодействие с подрядчиками по IT и 1С Обеспечение бесперебойной работы офисной инфраструктуры",,1–3 года,,https://almaty.hh.kz/vacancy/132418038
IT специалист,от 400 000 до 500 000 ₸ за месяц,Алматы,ТОО Bus Logistic Group,,"Опыт работы от 1 до 3 лет на аналогичной позиции Знание системного администрирования (Windows) Знание сетевого администрирования Понимание сетевых протоколов (TCP/IP, DNS, DHCP) Опыт работы с Active Directory","Обеспечение бесперебойной работы IT-инфраструктуры компании Администрирование серверов и рабочих станций Настройка и сопровождение локальной сети (LAN/Wi-Fi) Поддержка пользователей (helpdesk) Установка, настройка и обновление ПО Работа с Active Directory (создание пользователей, права доступа) Контроль и обслуживание оргтехники Диагностика и устранение технических неисправностей Обеспечение информационной безопасности (антивирусы, доступы, резервное копирование) Взаимодействие с подрядчиками и поставщиками IT-услуг",,1–3 года,,https://almaty.hh.kz/vacancy/132423284
IT Специалист отдела поддержки 1С,от 200 000 до 400 000 ₸ за месяц,Алматы,ТОО ВЦ Интеграция,,,"Работа по поддержке и сопровождению корпоративных клиентов компании Устанавливать и обеспечивать бесперебойную работоспособность компьютерного оборудования и программного обеспечения клиентов компании Установка настройка и обновление программных продуктов фирмы ""1С"" Установка настройка и обновление налоговых программ. Настройка и наладка сетей Помощь клиентам по возникающим вопросам и обучение пользователей по работе с ПО Схема оплаты (для кандидатов без опыта работы): Срок обучения и аттестации 1 месяц, обучение оплачивается – (от 200 000 тг.) По результатам работы и аттестации: оклад от 200-250 тысяч + премии + увеличение оклада по достижению результатов. Специалисты с опытом работы: оклад 250-400 тысяч + премии Условия работы: Работа преимущественно в офисе Молодой динамичный коллектив Обучение, стажировка и сертификация по программным продуктам «1С» Обучение по программным продуктам «1С» Сертификация по программным продуктам в фирме «1С» Какие перспективы? Карьерная лестница, варианты развития карьеры: Стажер Специалист поддержки Ведущий специалист поддержки",,не требуется,,https://almaty.hh.kz/vacancy/132734185
Support specialist,,,Nexters Global LTD,,"Nexters — международная игровая компания, история которой началась еще в 2010 году. С тех пор мы успели запустить несколько успешных проектов и основательно вырасти. Сейчас в наших рядах больше 500 человек, увлеченных играми, а за плечами — такие хиты, как Hero Wars («Хроники Хаоса») и другие. В 2021 году мы стали публичной компанией и вышли на NASDAQ (тикер GDEV), биржу ведущих технологических гигантов. В 2023 году Nexters преобразовалась в холдинг GDEV, в который также входят студии Cubic Games, Royal Ark, Game Gears и Light Hour Games. ✈ Наши офисы есть на Кипре, в Армении и в Казахстане, мы расширяем локации и рады сотрудничать с крутыми профессионалами удалённо из других стран, откуда это возможно. Хочешь присоединиться к нашей команде? Вот что тебе нужно сделать: 1. Внимательно изучи вакансию. 2. Вспомни, насколько хорошо ты знаешь английский. Уровень B2 и выше – то, что нам нужно! 3. Напиши сопроводительное письмо к своему отклику: расскажи, учишься ли ты в данный момент (на каком курсе) или нет, опиши свои взаимоотношения с видеоиграми (любимые жанры, тайтлы) и чем тебя привлекает работа в саппорте. Готово! You’re awesome! Наша команда постоянно растет, поэтому у нас появилась очередная вакансия, и именно ты можешь занять должность, о которой ходят легенды... Да, ты всё правильно понял, ты нужен миру игровой индустрии! Именно тебя ждут заблудившиеся в трёх соснах эльфийки; именно ты поможешь юному рыцарю понять, с какой стороны совать меч в дракона; именно ты держишь в кармане связку запасных ключей от всех сундуков этого данжа. Твоё имя разносится благоговейным шёпотом по всем землям этого мира, и даже сильные мира сего не гнушаются спросить твоего совета, ибо ты - саппорт! Мы ищем бойца с превосходным письменным английским (на уровне B2 и выше) - потому что общение с нашими любимыми игроками происходит по большей части на английском языке. И, конечно, с грамотной русской речью – без этого никуда. Если ты любишь видеоигры, можешь быстро сформулировать подробный текст без ошибок и опечаток на английском и русском языках, предпочитаешь работать в команде, используешь креативный подход к обыденным задачам и не боишься рутины в ответах на обращения игроков – you’re the droid we are looking for! График работы (удаленно): 2/2 2/2 16:00-18:00 до 04:00-06:00 GMT+4 Что тебе предстоит делать: Изучить проекты (=наши игры) вдоль и поперёк (а еще наискосок и с изнанки) Письменно отвечать на вопросы игроков через систему тикетов Zendesk Предоставлять ответы на вопросы игроков и не стесняться поддерживать дружескую беседу, проявлять заботу и личную вовлеченность в решение проблемы (иногда можно даже слать мемасики и котиков) Ежедневно использовать в письменном общении с игроками английский (70%), русский и другие языки (30%) Пользоваться внутренним инструментарием (Confluence, Jira, админка и т.п.) и не падать в обморок при виде игровых логов Взаимодействовать с командами разработки и тестирования (они не кусаются, но это не точно) Пользоваться внутренними и внешними базами знаний и при случае пополнять их Мы ожидаем, что ты: Обладаешь игровым опытом (будь то MMO, MOBA, сингловые RPG-тайтлы или казуальные игры) Проявляешь эмпатию, стремишься помогать людям и доказываешь это не словом, а делом (когда-нибудь объяснял бабушке как пользоваться мессенджером на смартфоне? Сумел сохранить спокойствие? Чудненько!) Способен понять суть проблемы и самостоятельно принять решение (смело раздаёшь советы в войсе? Ты нам уже почти подходишь!) Технически подкован (пользуешься стандартным софтом для офисной работы и мобильными приложениями, понимаешь IT-сленг) Используешь навыки self-менеджмента (если ты никогда не пропускал raid-time, а кровать, кот и холодильник не мешают тебе продуктивно работать из дома, то ты наш человек) Мы предлагаем: Забота о здоровье Мы предоставляем всем сотрудникам программу ДМС (включающую стоматологические услуги) или компенсацию ДМС. Если ты выбираешь работать в одной из наших официальных локаций – на Кипре, в Армении или Казахстане – базовая медицинская страховка доступна членам твоей семьи. Гармония жизни и работы Работаем в комфортных офисах и коворкингах либо из дома. Мы предоставляем оплачиваемые отпуска и больничные. Спорт В наших официальных локациях работают спортивные секции для сотрудников: йога, футбол, волейбол. Прокачка скиллов Где бы ты ни находился, ты можешь посещать онлайн-уроки английского языка. Для тех, кто живёт и работает на Кипре и в Армении, также доступны уроки греческого и армянского. Также мы поощряем участие людей Nexters в геймджемах и хакатонах, а также в качестве экспертов в митапах и конференциях. Сообщество и устойчивое развитие Гордимся нашими локальными сообществами и поддерживаем социальные инициативы сотрудников. Nexters способствует положительному влиянию игр на мир, придерживается стратегии устойчивого развития и принимает участие в благотворительных проектах в разных странах.",,,не требуется,,https://almaty.hh.kz/vacancy/132626706
Главный специалист сектора развития и автоматизации бизнеса,от 700 000 до 750 000 ₸ за месяц,Алматы,ТОО КОЛЛЕКТОРСКОЕ АГЕНТСТВО ID COLLECT (АЙДИ КОЛЛЕКТ),,"Стаж работы: не менее 2 (двух) лет на позициях Бизнес-Аналитика, методолога и т.п.; Знание процессов кредитования, взыскания проблемной задолженности; Умение написания бизнес- требований, технических заданий; Владение программами пакета MS Office (особенно Word, Excel); Умение создания презентаций (Canva, Microsoft PowerPoint; AIинструменты тоже приветствуются); Навыки автоматизации и оптимизации бизнес-процессов, постановки целей и задач; Навыки деловой переписки, в том числе составление официальных писем, записок, аналитических справок, навыки подготовки презентации и иных документов. Мы предлагаем: Работу в крупном финансовом холдинге, зарекомендовавшим себя как надежный работодатель; Профессиональный менеджмент и команда, готовая делиться опытом, идеями и вдохновлять; Неограниченные возможности профессионального роста; Оформление в соответствии с ТК РК; График работы: 5/2 9:00-18:00; Отпуск 28 дней, 8 Day off; ДМС или 1FIT на выбор; Обучение и повышение квалификации за счет компании; Насыщенную корпоративную жизнь; Комфортный офис в центре города. Если ты ищешь стабильную работу, с возможностью роста и развития в успешной компании, добро пожаловать ID COLLECT!",Сопровождение внедрения автоматизированных бизнес-процессов взыскания проблемной задолженности; Регламентирование бизнес-процессов взыскания проблемной задолженности; Взаимодействие с партнерами в рамках автоматизированных бизнес- процессов.,,1–3 года,,https://almaty.hh.kz/vacancy/132745747
Специалист второй линии технической поддержки,от 200 000 до 300 000 ₸ за месяц,,ТОО IT Analytics,,"• Опыт работы в технической поддержке (от 1 года) • Базовое понимание работы мобильных приложений, веб-сервисов, API-интеграций • Умение читать и анализировать технические логи • Способность самостоятельно находить и тестировать гипотезы • Грамотная письменная и устная речь (русский язык обязательно, казахский - обязательно) • Навыки работы в Jira, CRM или Helpdesk-системах — приветствуются • Аналитическое мышление, внимательность к деталям, стрессоустойчивость","• Приём и обработка сложных обращений, переданных с первой линии поддержки • Диагностика технических сбоев и проблем, взаимодействие с внутренними системами (БД, API, сервера) • Передача информации о багфиксах в команду разработки • Ведение отчётности по обращениям: выявление типовых ошибок, сбор статистики • Участие в тестировании новых версий мобильных и веб-приложений • Консультирование первой линии по техническим вопросам (обучение, инструкции) • Эскалация критичных инцидентов и сопровождение их до полного закрытия",,1–3 года,,https://almaty.hh.kz/vacancy/132538905
Personal Data Protection Specialist,,Алматы,"Международный Аэропорт Алматы, АО",,"Founded in 1935, Almaty International Airport is the largest air gateway in Kazakhstan and, since 2020, has been part of TAV Airports, a member of the Groupe ADP – the world’s leading airport management platform operating in 29 countries. Our mission – connecting CIS countries to the world through a seamless, world-class travel experience. Our vision – by 2030, to become Asia’s most desired gateway with the largest number of destinations in Central Asia, delivering innovative travel and cargo experience, and driving sustainable growth for local communities. Our values – Safety & Responsibility, Customer & People Centricity, Innovation & Agility, Collaboration & Transparency, Excellence & Passion. We are committed to operational excellence, customer satisfaction, and continuous innovation, while upholding the highest standards of safety, sustainability, and service quality  Job Summary: Almaty International Airport is seeking a proactive and experienced Data Protection Supervisor. This role is responsible for ensuring the company’s compliance with data protection legislation, developing and implementing data processing policies and procedures, and monitoring the security and proper use of personal data. The Supervisor also advises employees on data protection matters, conducts audits and training, and serves as the main point of contact with regulatory authorities in the event of incidents or official requests.  KEY RESPONSIBILITIES: Oversee and monitor compliance with data protection laws and regulations for the Airport. Provide guidance and advice on data protection matters, ensuring ongoing adherence to applicable regulations. Conduct data protection impact assessments and maintain records of processing activities. Serve as the primary point of contact with supervisory authorities and data subjects regarding data protection matters. Develop and provide training to staff involved in data processing. QUALIFICATIONS & REQUIREMENTS: Minimum 1–3 years in data protection, compliance, risk management, or information security; Experience in aviation or other regulated industries preferred Excellent analytical, organizational, and problem-solving skills; proven ability to design and implement compliance processes; strong communication and training capabilities. University degree in Law, IT, Cybersecurity, Business Administration, or related field. Understanding of Kazakhstan PDPL, GDPR, and international data protection standards; expertise in data inventories, DPIAs, breach management, and policy development. WHAT DO WE OFFER: Employment in accordance with the Labor Code of the Republic of Kazakhstan Office location - Almaty International Airport Work schedule 5 days per week, working hours from 8.00 to 17.00 (lunch break from 12.00 to 13.00) Free lunches Hybrid work after probation period (working from home up till 5 days per month upon Line Manager's approval) Annual paid leave of 24 calendar days (+1 day for birthday after 1 year employment) Annual bonuses on performance results Medical Insurance after Probation period Shuttle bus (13 routes) Trainings, e-Learning Academy, and other online/offline platforms Join our team today and become a vital part of our global airport family, comprising dedicated professionals who work together to ensure a future of seamless travel experiences!",,,1–3 года,,https://almaty.hh.kz/vacancy/132010679
IT Infrastructure Project Manager,,Алматы,ТОО Freedom Holding Operations,,,"Ведение инфраструктурных проектов (модернизация, внедрение, миграции); Формирование и контроль планов проектов, сроков, бюджета, рисков, зависимостей; Координация внутренних ИТ-команд, подрядчиков, вендоров и интеграторов; Организация и проведение проектных встреч, рабочих групп, технических комитетов; Контроль статусов, подготовка отчетности, сопровождение проектов до приемки и передачи в эксплуатацию; Перевод технических требований в проектный план; Контроль рисков и эскалация критических вопросов; Ведение проектной документации (roadmap, протоколы, статус-репорты); Обеспечение прозрачной коммуникации между бизнесом, ИТ, безопасностью, эксплуатацией и внешними поставщиками; Координация проектов, затрагивающих несколько инфраструктурных доменов. Мы ожидаем от кандидата: Опыт и навыки: Опыт работы в роли Project Manager / Infrastructure Project Manager / Technical Project Manager в инфраструктурных ИТ-проектах; Опыт ведения проектов модернизации, внедрения или миграции инфраструктурных решений; Опыт управления проектами с участием внутренних команд, подрядчиков, вендоров и интеграторов; Умение работать с зависимостями, неопределенностью и несколькими потоками задач; Сильные навыки коммуникации с техническими специалистами и бизнес-заказчиками; Ответственность за сроки, качество и результат. Будет плюсом: Опыт работы в enterprise-среде или распределенных инфраструктурах; Опыт взаимодействия с вендорами и интеграторами; Понимание ITIL / Service Management; Понимание основ информационной безопасности. Техническая экспертиза: Networking (Routing/Switching): понимание принципов построения корпоративных сетей, базовых технологий (Routing/Switching, ACL, NAT, QoS) и обеспечения отказоустойчивости; Data Center Networking: понимание архитектуры сетей ЦОД (spine-leaf, core-distribution-access), сегментации, резервирования и требований к производительности и надежности; Servers: понимание серверной инфраструктуры (sizing, компоненты, жизненный цикл, отказоустойчивость) и опыт участия в проектах внедрения или модернизации; Virtualization: понимание принципов виртуализации и кластеризации (HA, миграции, управление ресурсами) и опыт работы с распространенными платформами(VMware. Hyper-V, KVM, Nutanix); Storages: понимание архитектуры СХД и ключевых технологий (SAN, FC/iSCSI, репликация, резервное копирование) и опыт участия в профильных проектах. Мы предлагаем: Профессиональный коллектив; Возможность работать над проектами, приносящими пользу для тысяч людей; Неограниченный рост; Бонусы и уникальные предложения от компаний холдинга; Спонсирование профессионального обучения; Насыщенная корпоративная жизнь с выездами на природу, праздничными мероприятиями в офисе, играми и розыгрышами подарков.",,более 6 лет,,https://almaty.hh.kz/vacancy/132124417
