job_id,job_title,skills,experience_level,education_level,label,source,is_custom
1b4ad4f1,"QA Engineer (onsite, Almaty)","sql, ci/cd",Более 6 лет,Not Specified,QA Engineer,hh_parser_final_dataset.csv,no
c0e59c96,QA-инженер / Тестировщик мобильных приложений,figma,Без опыта,Not Specified,QA Engineer,hh_parser_final_dataset.csv,no
f10bd680,QA Engineer,"java, ci/cd, git",От 1 года до 3 лет,Not Specified,QA Engineer,hh_parser_final_dataset.csv,no
a854aaf3,QA инженер Middle/Middle+,"python, sql, postgresql, ci/cd",Без опыта,Not Specified,QA Engineer,hh_parser_final_dataset.csv,no
f9942aec,Full-stack разработчик (Middle),"python, fastapi, django, git",От 3 до 6 лет,Not Specified,Full Stack Developer,hh_parser_final_dataset.csv,no
0ce98e57,QA manual/Ручной тестировщик Алматы (офис),"sql, mysql, linux",От 3 до 6 лет,Not Specified,QA Engineer,hh_parser_final_dataset.csv,no
7796337f,Support & QA Engineer,sql,От 1 года до 3 лет,Not Specified,QA Engineer,hh_parser_final_dataset.csv,no
6bb630b8,Видеограф / Motion-дизайнер (Full-stack контент-мейкер),figma,От 3 до 6 лет,Not Specified,Full Stack Developer,hh_parser_final_dataset.csv,no
555f75ef,UI/UX Designer (Fintech / Crypto / Web + Mobile),"figma, ui/ux",От 1 года до 3 лет,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
1caadbd6,Frontend-разработчик,"javascript, typescript, angular, git, html, css, figma",Без опыта,Not Specified,Frontend Developer,hh_parser_final_dataset.csv,no
51ba8883,General/Full-Stack QA - specialist,"javascript, docker, ci/cd, figma",От 1 года до 3 лет,Not Specified,Full Stack Developer,hh_parser_final_dataset.csv,no
37225258,Senior Full Stack Developer / Product Engineer,"python, javascript, typescript, php, react, vue, postgresql, mysql",От 1 года до 3 лет,Not Specified,Full Stack Developer,hh_parser_final_dataset.csv,no
7a44c7f5,Data Analyst / Product Owner,"python, sql",От 1 года до 3 лет,Not Specified,Data Analyst,hh_parser_final_dataset.csv,no
a2d8411e,Senior Machine Learning Engineer,"python, fastapi, sql, postgresql, redis, docker, kubernetes, ci/cd, git, ml, data science",От 1 года до 3 лет,Not Specified,Data Scientist,hh_parser_final_dataset.csv,no
3d2cedd1,Data engineer (Middle),"python, sql, postgresql, redis, kafka, docker, git, linux, ml",Без опыта,Not Specified,Data Engineer,hh_parser_final_dataset.csv,no
1bacecbd,Middle/Senior NLP Engineer,"python, sql, docker, kubernetes, ml, pandas, numpy, pytorch",Более 6 лет,Not Specified,Data Scientist,hh_parser_final_dataset.csv,no
78b20157,ML Engineer (NLP / RAG),"python, fastapi, ml",От 1 года до 3 лет,Not Specified,Data Scientist,hh_parser_final_dataset.csv,no
1a55d6d2,Начальник отдела аналитики (DWH),"python, sql, ml, data science",Без опыта,Высшее образование,Data Engineer,hh_parser_final_dataset.csv,no
995822d0,Senior Data Engineer (Greenplum),"sql, kafka, ml",От 3 до 6 лет,Not Specified,Data Engineer,hh_parser_final_dataset.csv,no
0a132c80,Full-Stack Developer (Python / TypeScript),"python, typescript, react, fastapi, sql, postgresql, redis, kafka, docker, kubernetes, ci/cd, ml, tailwind",От 1 года до 3 лет,Not Specified,Full Stack Developer,hh_parser_final_dataset.csv,no
39b4321b,Middle ML engineer,"python, fastapi, postgresql, redis, kafka, docker, ml, pytorch",Более 6 лет,Not Specified,Data Scientist,hh_parser_final_dataset.csv,no
efb5de44,"ML-инженер (рекомендательные системы, ALS/ANN)","python, fastapi, sql, redis, kafka",От 3 до 6 лет,Not Specified,Data Scientist,hh_parser_final_dataset.csv,no
d9207fba,"NLP Engineer (ML-Engineer) в проект ""Чат-бот""","ci/cd, ml",От 1 года до 3 лет,Not Specified,Data Scientist,hh_parser_final_dataset.csv,no
f7484341,Middle / Senior NLP Engineer,"sql, docker, kubernetes, ml",Без опыта,Not Specified,Data Scientist,hh_parser_final_dataset.csv,no
a6836f76,Computer Vision/ML Engineer для запуска проекта (реал-тайм видеоанализ),"python, postgresql, docker, pytorch, tensorflow",От 1 года до 3 лет,Not Specified,Data Scientist,hh_parser_final_dataset.csv,no
ce6643ca,MLOps/DevOps Specialist,"python, docker, kubernetes, ci/cd, linux, bash, ansible, terraform, ml",Без опыта,Not Specified,Data Scientist,hh_parser_final_dataset.csv,no
fdd4647f,Data Engineer,"python, sql, postgresql, ml, pandas",Более 6 лет,Not Specified,Data Engineer,hh_parser_final_dataset.csv,no
0b843f43,Senior ML Engineer (LLM / RAG),"python, fastapi, sql, elasticsearch, docker, ci/cd, ml",Более 6 лет,Not Specified,Data Scientist,hh_parser_final_dataset.csv,no
ad678137,Middle Data Engineer (Отдел развития и внедрения AI),"python, sql, postgresql, kafka, ml, data science, pandas",От 1 года до 3 лет,Not Specified,Data Engineer,hh_parser_final_dataset.csv,no
15278f54,Senior AI / ML Engineer (Applied AI Systems Lead),"python, fastapi, sql, docker, kubernetes, ml, pandas",Без опыта,Not Specified,Data Scientist,hh_parser_final_dataset.csv,no
241c3936,ML Engineer / CV Engineer,"python, pytorch, tensorflow",От 1 года до 3 лет,Not Specified,Data Scientist,hh_parser_final_dataset.csv,no
8a7556c7,Senior/Middle DevOps инженер,"python, kafka, docker, kubernetes, ci/cd, linux, bash, ansible, terraform, ml",От 3 до 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
ff9e0bb9,C++ Разработчик робототехники (Unitree / ROS2),"python, c++, docker, git, linux, ml",От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
1ebd2a56,Senior Data Engineer,"sql, ml",Более 6 лет,Not Specified,Data Engineer,hh_parser_final_dataset.csv,no
6bb535b5,DevOps Engineer,"docker, kubernetes, ci/cd, linux, ansible, terraform",От 1 года до 3 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
296c9265,Support / DevOps Engineer,"python, javascript, typescript, react, express, sql, postgresql, docker, git, linux, bash",Без опыта,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
c5c8db10,DevOps Trainee,"ci/cd, linux",От 3 до 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
6055cbef,Senior DevOps инженер,"kubernetes, ci/cd, terraform",От 3 до 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
91ac0687,Team Lead DevOps engineer,"redis, ci/cd, linux, bash, ansible",От 3 до 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
b3645782,Team Lead DevOps / Infrastructure Engineer,"postgresql, rabbitmq, docker, kubernetes, ci/cd, linux",От 3 до 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
c70fe8b9,DevOps-разработчик,"python, docker, kubernetes, ci/cd, linux, bash, ansible, terraform",От 3 до 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
28c5dc1c,DevOps Engineer/L2,"mysql, mongodb, redis, kafka, rabbitmq, kubernetes, ci/cd, linux",Без опыта,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
b50e9609,DevOps Engineer,"docker, ci/cd, linux",Более 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
47319958,Стажер Support Engineer/ DevOps (IoT/Linux),"docker, linux, bash",Более 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
dba697d1,DevOps Engineer,"python, sql, docker, kubernetes, ci/cd, bash, ansible, terraform",От 1 года до 3 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
d95a548c,DevOps инженер (Команда анализа данных),"python, sql, kubernetes, ci/cd, bash",Без опыта,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
c1dc66a8,DevOps - инженер,"python, java, go, postgresql, docker, kubernetes, ci/cd, linux, bash",Более 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
ced29e79,Middle Data Engineer,"python, fastapi, sql, postgresql, docker, ci/cd, git, pandas",Более 6 лет,Высшее образование,Data Engineer,hh_parser_final_dataset.csv,no
090a7eb6,DevOps / SysAdmin,"postgresql, docker, k8s, ci/cd, linux, bash, ansible, terraform",От 3 до 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
099474ad,DevOps-инженер,"python, docker, kubernetes, ci/cd, git, linux, bash, ansible, terraform",От 1 года до 3 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
2fb0121a,Senior DevOps Engineer,"python, go, docker, kubernetes, ci/cd, git, linux, bash, ansible, terraform",Без опыта,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
a64609bd,DevOps-инженер,"python, docker, kubernetes, ci/cd, git, linux, bash, ansible, terraform",От 1 года до 3 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
42d31d88,DevOps Engineer,"postgresql, mongodb, kafka, docker, kubernetes, linux, ansible, terraform",От 1 года до 3 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
34daefea,Software Engineer in DevOps \ Инженер-программист в области DevOps,"python, go, docker, kubernetes, git, linux, ansible, terraform",От 3 до 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
ad5f9934,Senior DevOps инженер / Направление моделирования и внутренней валидации,"postgresql, docker, kubernetes, k8s, ci/cd, ml, data science",От 1 года до 3 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
4f9d98d2,Старший DevOps инженер,"docker, kubernetes, ci/cd, linux",От 1 года до 3 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
b7361c67,Senior DevOps engineer,"kubernetes, ci/cd, linux",От 1 года до 3 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
94a7104e,Senior DevOps-инженер,ci/cd,От 1 года до 3 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
4aa5129e,DevOps-инженер,"javascript, php, docker, kubernetes, ci/cd, git, linux",Без опыта,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
059a1fa0,Middle DevOps Engineer,"docker, ci/cd, git, linux, ansible, terraform",Без опыта,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
4aeffcc7,DevOps инженер (Middle / Senior),"sql, postgresql, redis, rabbitmq, docker, kubernetes, ci/cd, linux, ansible",От 3 до 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
73a56b2f,Software Engineer in DevOps \ Инженер-программист в области DevOps,"python, go, docker, kubernetes, git, linux, ansible, terraform",От 1 года до 3 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
17d2f6eb,DevOps-инженер в команду базовой инфраструктуры,"python, go, postgresql, redis, kafka, rabbitmq, docker, kubernetes, k8s, ci/cd, git, bash, ansible, terraform",От 3 до 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
12df1ae5,DevOps-инженер,"python, mysql, docker, ci/cd, linux, bash, ansible, terraform",Более 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
660ab489,Инженер по автоматизации (DevOps),"sql, postgresql, mongodb, redis, kubernetes, ci/cd, git, linux, bash, ansible",Без опыта,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
b74c590a,Senior DevOps Engineer,"python, go, docker, kubernetes, ci/cd, git, linux, bash, ansible, terraform",Без опыта,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
814c391b,Middle React Native Developer,"javascript, typescript, react, ci/cd",Без опыта,Not Specified,Frontend Developer,hh_parser_final_dataset.csv,no
6d755963,DevOps-инженер,"postgresql, docker, kubernetes, linux, bash",Более 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
6443f20e,Senior DevOps Engineer,"python, postgresql, mysql, redis, docker, kubernetes, ci/cd, linux, bash, ansible, terraform",От 1 года до 3 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
d1ab44bd,Senior Lead DevOps engineer,"python, postgresql, elasticsearch, kubernetes, k8s, linux, ansible",Более 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
ff69d2db,DevOps Engineer,"python, golang, kubernetes, linux, bash, ansible, terraform",Без опыта,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
005e76b0,DevOps-инженер,"python, postgresql, mongodb, redis, docker, kubernetes, ci/cd, git, linux, bash, ansible, terraform",От 1 года до 3 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
0a40d944,DevOps,"docker, kubernetes, ci/cd",От 1 года до 3 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
14b2aa43,Full-Stack Инженер,"javascript, typescript, react, express, sql, postgresql, mysql, docker, ci/cd, git",От 1 года до 3 лет,Not Specified,Full Stack Developer,hh_parser_final_dataset.csv,no
16408aae,DevOps-инженер в Направление развития платформы и каналов коммуникаций,"python, go, kafka, rabbitmq, ci/cd, linux, bash",От 1 года до 3 лет,Высшее образование,DevOps Engineer,hh_parser_final_dataset.csv,no
ad8f4475,DevOps Engineer,"python, postgresql, mysql, redis, docker, kubernetes, ci/cd, linux, bash, ansible, terraform",Без опыта,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
2461bb7d,DevOps-инженер,"postgresql, mysql, mongodb, redis, kafka, rabbitmq, kubernetes, ci/cd, git, linux",От 1 года до 3 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
665dec2c,DevOps-инженер,"python, go, postgresql, docker, kubernetes, ci/cd, linux, bash, ansible, terraform",Без опыта,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
4081b0b5,Senior Python Backend Engineer,"python, fastapi, django, postgresql, redis, rabbitmq, docker, ci/cd, linux",От 3 до 6 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
e51ec47d,Lead Backend Developer (Java/Angular),"java, angular, spring, sql, docker, kubernetes, ci/cd",От 3 до 6 лет,Not Specified,Frontend Developer,hh_parser_final_dataset.csv,no
1f49264b,Junior DevOps Engineer (Azure),"python, javascript, typescript, php, sql, postgresql, mysql, mongodb, redis, docker, kubernetes, ci/cd, git, bash, ansible, terraform, html",Более 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
ec80a793,"Java Backend Engineer / Solution Architect (AI-first, Fintech)","java, sql",От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
c4e5bb99,Mobile Developer (Flutter) + UI/UX (Senior),"ci/cd, ui/ux",Без опыта,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
a7f31567,Middle Android разработчик,"java, javascript, ci/cd",От 1 года до 3 лет,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
8b3dd639,Mobile Developer (React Native),"typescript, react",Без опыта,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
62fc14ae,Middle Android разработчик,"ci/cd, git",Без опыта,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
5b6913c7,Lead C++ Software Engineer (Gameplay),"python, ci/cd",От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
9e3610cd,IOS/ANDROID Разработчик,ui/ux,От 3 до 6 лет,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
18a09a6b,Android Developer,"ci/cd, figma",От 1 года до 3 лет,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
21eec0d6,"Android-разработчик (Java), Алматы","java, git",От 3 до 6 лет,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
c963e978,Android-разработчик (Middle/Senior),"java, ci/cd, git",Без опыта,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
2cc270a1,Android Development Program Trainee,java,От 1 года до 3 лет,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
d3648e6a,Android Trainee,java,От 1 года до 3 лет,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
ceac0d87,Full-Stack Engineer (JavaScript/PHP),"javascript, php, sql, ci/cd",От 1 года до 3 лет,Not Specified,Full Stack Developer,hh_parser_final_dataset.csv,no
f74884c7,Middle Frontend Developer (React native),"javascript, typescript, react, express, postgresql, mongodb, redis, docker, git",От 1 года до 3 лет,Not Specified,Frontend Developer,hh_parser_final_dataset.csv,no
0c80f28b,Программист Mobile Developer,"javascript, react, ci/cd, git",От 1 года до 3 лет,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
93f96747,Android-разработчик,"java, ci/cd, git",Более 6 лет,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
b734c1eb,Android Trainee,"java, git",Без опыта,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
1564f340,Senior Android-разработчик,"java, ci/cd, git",Без опыта,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
9b3cb63c,Flutter-разработчик (Mobile) / GeOnline,"ci/cd, git",От 1 года до 3 лет,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
53ecc788,Mobile Developer (Kotlin / Android),"ci/cd, git, figma, ui/ux",Без опыта,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
9aacebb1,Android-разработчик во Freedom Business (middle/middle+),ci/cd,Без опыта,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
7563215b,Android Trainee,"java, git",От 1 года до 3 лет,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
2b86d262,React-native разработчик,"javascript, typescript, react, ci/cd",От 3 до 6 лет,Not Specified,Frontend Developer,hh_parser_final_dataset.csv,no
102d3013,Mobile QA Engineer (Middle),"java, ci/cd",От 1 года до 3 лет,Not Specified,QA Engineer,hh_parser_final_dataset.csv,no
12262248,Senior React-разработчик,"javascript, typescript, react, css",От 1 года до 3 лет,Not Specified,Frontend Developer,hh_parser_final_dataset.csv,no
cf1a92ba,React Native Senior Developer,"java, react, ci/cd, html, css, jest",Без опыта,Not Specified,Frontend Developer,hh_parser_final_dataset.csv,no
4691ec69,Senior Android-разработчик,ci/cd,От 1 года до 3 лет,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
cc05b61e,Middle PHP Backend-разработчик Krisha.kz,"go, php, mysql, mongodb, redis, docker, kubernetes, ci/cd, git, linux",Без опыта,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
bfc7b13c,DevOps разработчик,"django, postgresql, redis, docker, git",От 3 до 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
d78fc179,Старший Java-разработчик / Senior Java Spring Developer,"java, spring, sql, elasticsearch, kafka, rabbitmq, docker, kubernetes, ci/cd, ml, pytorch, tensorflow",Без опыта,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
ae24871d,PHP-разработчик (Middle/Senior),"php, postgresql, mysql, docker, ci/cd, git",Без опыта,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
4e472f8a,JavaScript Trainee,"javascript, react, git, html, css",От 3 до 6 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
cbd7a344,Senior Java Backend Developer,"java, go, spring, postgresql, mongodb, redis, elasticsearch, kafka, docker, kubernetes, ci/cd, git",Без опыта,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
19de3331,Java разработчик (middle+\senior),"java, spring, postgresql, redis, elasticsearch, kafka, rabbitmq, git",Без опыта,Высшее образование,Backend Developer,hh_parser_final_dataset.csv,no
9069903b,"Администратор 1С ( серверы, базы данных)","postgresql, docker, git, linux, bash",Без опыта,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
2c59d939,Data Engineer / BI Engineer,"python, sql, postgresql, kafka, rabbitmq",От 1 года до 3 лет,Not Specified,Data Engineer,hh_parser_final_dataset.csv,no
086c7e3f,Backend-разработчик,"javascript, typescript, postgresql, redis, rabbitmq, git",Более 6 лет,Высшее образование,Backend Developer,hh_parser_final_dataset.csv,no
50ec4850,Fullstack разработчик (Java/Kotlin + Angular),"java, typescript, react, angular, spring, postgresql, redis, docker, kubernetes",Без опыта,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
5b08a88c,Junior Frontend Developer (Angular),"javascript, typescript, angular, git, css, sass, tailwind",От 1 года до 3 лет,Not Specified,Frontend Developer,hh_parser_final_dataset.csv,no
17661720,SRE/Site Reliability Engineer,"python, java, sql, postgresql, mongodb, docker, kubernetes, git, linux",Более 6 лет,Not Specified,DevOps Engineer,hh_parser_final_dataset.csv,no
a4013e09,Middle Backend Developer,"php, sql, postgresql, redis, rabbitmq, ci/cd",От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
20353166,"Backend Developer (Python, Django)","python, fastapi, django, sql, postgresql, mongodb, redis, rabbitmq, docker, kubernetes, ci/cd",Более 6 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
20a1127d,"Java Developer, Senior","java, spring, sql, postgresql, redis, docker, kubernetes, ci/cd",Более 6 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
cda2145a,Senior/Flutter-разработчик,"fastapi, postgresql, redis, ci/cd",Более 6 лет,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
3f57151b,Middle iOS разработчик,"ci/cd, git",От 1 года до 3 лет,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
2d92aa68,Middle Backend Разработчик (C#),"javascript, react, sql, postgresql",От 3 до 6 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
74724c0c,Senior Golang Developer (Adtech),"go, golang, sql, postgresql, mongodb, elasticsearch, rabbitmq, docker, kubernetes, ci/cd",От 3 до 6 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
764164db,Junior Frontend Developer Angular,"angular, jest",От 3 до 6 лет,Not Specified,Frontend Developer,hh_parser_final_dataset.csv,no
a6f26bda,PHP-разработчик (Middle),"java, php, sql, git, linux",От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
adc01544,Senior Python Developer,"python, fastapi, sql, docker, kubernetes, ci/cd",От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
91166b04,Test Automation Engineer | SDET | Middle+ | Python,"python, kubernetes, ci/cd",От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
05900a9d,Middle Golang разработчик,"go, golang, sql, postgresql, docker, kubernetes, ci/cd, git, linux",Более 6 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
0e3e21f2,Full-Stack Developer,"javascript, typescript, react",От 1 года до 3 лет,Not Specified,Full Stack Developer,hh_parser_final_dataset.csv,no
bf2bedf1,WEB-разработчик (PHP/Laravel),"php, sql, postgresql, mysql, docker, git",От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
6d747990,Ведущий Frontend-разработчик,"java, javascript, typescript, react",От 1 года до 3 лет,Высшее образование,Frontend Developer,hh_parser_final_dataset.csv,no
a58666cf,Middle C# developer,".net, rabbitmq, git",От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
7b913596,Backend-разработчик (Java),"java, spring, sql, kafka, rabbitmq, docker, kubernetes, ci/cd",Без опыта,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
1e291e27,Эксперт Angular developer,"javascript, typescript, angular, git, html, css, figma",Более 6 лет,Not Specified,Frontend Developer,hh_parser_final_dataset.csv,no
0ed9ea6b,C#/. NET-разработчик,".net, angular, sql, postgresql, git",От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
4ccaf95c,QA Manual Trainee,sql,Более 6 лет,Not Specified,QA Engineer,hh_parser_final_dataset.csv,no
cd217881,Frontend-разработчик,"javascript, typescript, react, docker, ci/cd, git, tailwind",От 1 года до 3 лет,Not Specified,Frontend Developer,hh_parser_final_dataset.csv,no
eeef38e1,Senior Full-stack Developer,"javascript, typescript, go, react, sql, kafka, docker, kubernetes, ci/cd",От 3 до 6 лет,Not Specified,Full Stack Developer,hh_parser_final_dataset.csv,no
6924992f,C# Developer (Revit API / BIM Automation),"python, git",Без опыта,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
8ee08f51,Frontend-разработчик (middle),"javascript, typescript, vue, css, sass",От 1 года до 3 лет,Not Specified,Frontend Developer,hh_parser_final_dataset.csv,no
70e65c7c,Веб-разработчик PHP,"javascript, php, postgresql, mysql, redis, elasticsearch, docker, ci/cd, git, linux",Более 6 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
e1247bd1,"Frontend middle программист/разработчик (Vue2,3)","javascript, vue, html, css",Более 6 лет,Not Specified,Frontend Developer,hh_parser_final_dataset.csv,no
75425bc1,Эксперт data engineer,"sql, kafka",Более 6 лет,Not Specified,Data Engineer,hh_parser_final_dataset.csv,no
26556d74,Middle PHP / Laravel разработчик,"php, mysql, redis, docker, git, linux",От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
60f73da8,Backend Developer (Senior),"php, postgresql, mysql, redis",От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
3bc9f792,Backend Developer (Kotlin) in Kazakhstan,"java, spring, sql, postgresql, redis, kafka, docker, kubernetes, ci/cd, git",Без опыта,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
eaa4bdce,Senior Backend Developer (Go),"javascript, go, mysql, mongodb, kubernetes",Более 6 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
f13b16f2,Frontend-разработчик Angular,"javascript, angular",Без опыта,Высшее образование,Frontend Developer,hh_parser_final_dataset.csv,no
f7b9270f,Middle Backend Developer (NodeJS),"javascript, express, postgresql, mongodb, redis, docker",От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
f6fb42d6,Senior Backend Разработчик (Go + PHP),"go, php, sql, postgresql, redis, kafka, rabbitmq",От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
7ee56772,Backend-разработчик,"php, sql, redis, docker, ci/cd, git",Без опыта,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
ad0c7ed8,PHP Trainee,php,От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
b6ab2e97,Python-разработчик,"python, redis",От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
8c72d22b,Frontend-разработчик (верстка),"javascript, php, git, figma",От 3 до 6 лет,Not Specified,Frontend Developer,hh_parser_final_dataset.csv,no
8b3be82c,Middle/Middle+ PHP Developer,"go, php, postgresql, mysql, kafka, rabbitmq, docker, ci/cd, git, ansible",От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
23293946,"Senior Backend Developer (Java/Kotlin, Spring, Microservices)","java, spring, sql, postgresql, redis, kafka, docker, kubernetes, ci/cd",От 3 до 6 лет,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
52a2b693,Kotlin Developer,"java, spring, sql, postgresql, redis, kafka, docker, kubernetes, ci/cd, git",Более 6 лет,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
8a95ab26,Middle developer (DWH),"sql, postgresql",Без опыта,Not Specified,Data Engineer,hh_parser_final_dataset.csv,no
c9e51808,Middle+ / Senior C#. NET Разработчик,".net, sql, postgresql, ci/cd, git, linux",От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
bdbd0a22,IOS разработчик (Middle),"ci/cd, git",От 3 до 6 лет,Not Specified,Mobile Developer,hh_parser_final_dataset.csv,no
80d1f686,Ruby on Rails Middle Developer,"javascript, typescript, ruby, react, angular, sql, docker, html",От 1 года до 3 лет,Not Specified,Backend Developer,hh_parser_final_dataset.csv,no
cbf3ad1f,Старший разработчик ETL процессов ( Data Engineer),"python, sql, postgresql",От 3 до 6 лет,Not Specified,Data Engineer,hh_parser_final_dataset.csv,no
