job_id,job_title,skills,experience_level,education_level,label,source,is_custom
59afd369,Full-Stack Developer (Python / TypeScript),"python, typescript, react, fastapi, sql, postgresql, redis, kafka, docker, kubernetes, ci/cd, ml, tailwind",От 3 до 6 лет,Not Specified,Full Stack Developer,qyzmet,no
dfe405c1,General/Full-Stack QA - specialist,"javascript, docker, ci/cd, figma",От 3 до 6 лет,Not Specified,Full Stack Developer,qyzmet,no
9d5cec1b,Full-stack разработчик (Middle),"python, fastapi, django, git",От 1 года до 3 лет,Not Specified,Full Stack Developer,qyzmet,no
aa54bc31,Full Stack developer (Back - Node/ Front - React),"javascript, react, express, postgresql, kafka",От 3 до 6 лет,Not Specified,Full Stack Developer,qyzmet,no
627127bb,Видеограф / Motion-дизайнер (Full-stack контент-мейкер),figma,От 1 года до 3 лет,Not Specified,Full Stack Developer,qyzmet,no
6746a43e,Fullstack PHP-разработчик,"javascript, php, vue, nuxt, sql, mysql, redis, elasticsearch, git",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
f9293e30,Senior Frontend Developer в Kaspi Delivery Team (в офисе),"javascript, typescript, react, vue, nuxt, docker, ci/cd, cypress, jest",Более 6 лет,Not Specified,Frontend Developer,qyzmet,no
ea8aa05a,Frontend-разработчик,"javascript, typescript, react, angular, git, ui/ux",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
75ab1144,Full-Stack Инженер,"javascript, typescript, react, express, sql, postgresql, mysql, docker, ci/cd, git",От 3 до 6 лет,Not Specified,Full Stack Developer,qyzmet,no
9b658695,Full Stack разработчик (Python / FastAPI + React),"python, react, fastapi, sql, postgresql, redis, kafka, rabbitmq, docker, ci/cd",От 1 года до 3 лет,Not Specified,Full Stack Developer,qyzmet,no
a4ad12ed,Fullstack-разработчик (Java),"java, react, vue",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
fb8224c7,"Разработчик (флуттер), Отдел по проекту QazaqGaz","postgresql, mysql, git",Более 6 лет,Not Specified,QA Engineer,qyzmet,no
637d9282,Fullstack разработчик (Java/Kotlin + Angular),"java, typescript, react, angular, spring, postgresql, redis, docker, kubernetes",От 3 до 6 лет,Not Specified,Mobile Developer,qyzmet,no
287a8e22,"Frontend developer (React, middle+/senior)","javascript, typescript, react, ci/cd",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
4f759121,Middle Backend Developer (NodeJS),"javascript, typescript, react, express, postgresql, mongodb, redis, docker, ci/cd, git, data science",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
cc62536f,Frontend-разработчик,"javascript, react, git",От 1 года до 3 лет,Not Specified,Frontend Developer,qyzmet,no
86badaae,Full Stack Test Engineer Trainee,sql,От 1 года до 3 лет,Not Specified,Full Stack Developer,qyzmet,no
f3b8f10b,Senior Full Stack Developer / Product Engineer,"python, javascript, typescript, php, react, vue, postgresql, mysql",От 3 до 6 лет,Not Specified,Full Stack Developer,qyzmet,no
c82fc7c2,"Tech Lead / Full Stack Lead (MedusaJS, Node.js, React)","javascript, react, express, postgresql, redis, kafka, rabbitmq, ci/cd",От 3 до 6 лет,Not Specified,Full Stack Developer,qyzmet,no
472d661e,Senior Full-stack Developer,"javascript, typescript, go, react, sql, kafka, docker, kubernetes, ci/cd",От 1 года до 3 лет,Not Specified,Full Stack Developer,qyzmet,no
b3876122,Middle/Senior Full-Stack Developer (C# / JS),"javascript, .net, vue",От 1 года до 3 лет,Not Specified,Full Stack Developer,qyzmet,no
f944f2d9,"Full stack разработчик веб приложений, сайтов и мобильных приложений","javascript, html, css",От 3 до 6 лет,Not Specified,Full Stack Developer,qyzmet,no
9ff248b8,"Tech Lead / Lead JavaScript AR Developer (A‑Frame / Three.js, React, Next.js, Node.js, Go)","javascript, go, react, docker, ci/cd, git, html, css",От 1 года до 3 лет,Not Specified,Frontend Developer,qyzmet,no
fcb9d5fd,Senior Typescript/Node JS разработчик,"javascript, typescript, react, express, postgresql, docker, html, css, tailwind",Более 6 лет,Not Specified,Backend Developer,qyzmet,no
70c1077a,Backend-разработчик (midle/junior/стажёр),"python, javascript, react, vue, git, html, css",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
2c22f7cd,Support / DevOps Engineer,"python, javascript, typescript, react, express, sql, postgresql, docker, git, linux, bash",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
e88919a7,FullStack - разработчик 1C-Bitrix CMS | WP | JS | PHP,"javascript, php, vue, sql, mysql, git, html, css",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
faf9aba0,Senior Developer (Flutter / Laravel / React),"javascript, react",От 1 года до 3 лет,Not Specified,Mobile Developer,qyzmet,no
d65c949c,Full-Stack Developer,"javascript, typescript, react",От 1 года до 3 лет,Not Specified,Full Stack Developer,qyzmet,no
0be6b697,Middle Full-Stack Developer Web Platform,"javascript, typescript, react, vue, express, postgresql, mongodb, docker, ci/cd, git",От 3 до 6 лет,Not Specified,Full Stack Developer,qyzmet,no
865d71e1,"Full-stack разработчик (AI / ChatGPT, мобильное приложение)","python, javascript",От 1 года до 3 лет,Not Specified,Full Stack Developer,qyzmet,no
0ca1f6fc,Full-Stack JS developer (Ментор),"javascript, react, sql, git, html, css",От 1 года до 3 лет,Студент,Full Stack Developer,qyzmet,no
b5e51c47,"Fullstack-разработчик (PostgreSQL, Java , Vue.js)","java, javascript, typescript, vue, spring, postgresql, css, sass, ui/ux",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
ee5e1a25,Fullstack Javascript/Typescript Developer,"python, java, javascript, typescript, go, php, react, angular, vue, express, django, spring, postgresql, mysql, mongodb, redis, kafka, rabbitmq, docker, ci/cd, git, linux, ml",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
9c1f7095,Ведущий инженер (Python backend developer) сектор аутстаффинг,"python, javascript, php, vue, fastapi, django, sql, postgresql, mysql, kafka",Без опыта,Not Specified,Backend Developer,qyzmet,no
6645470c,Middle Fullstack / Backend Developer (AI-Native Architect),"python, javascript, postgresql, redis, docker, ci/cd",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
94ccdb58,"AI-first Full Stack Developer (Node.js, React, PostgreSQL)","javascript, typescript, react, postgresql, docker",Более 6 лет,Not Specified,Full Stack Developer,qyzmet,no
8fd80edc,"Full-Stack developer | React, Next.js, Node.js, Python","python, javascript, react",От 3 до 6 лет,Not Specified,Full Stack Developer,qyzmet,no
c6e0bf7a,Senior Fullstack-разработчик (Go + React Native),"java, go, golang, react, sql, postgresql, redis, kafka, rabbitmq, docker, ci/cd, tailwind, jest",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
19462e07,Middle Frontend Developer (React native),"javascript, typescript, react, express, postgresql, mongodb, redis, docker, git, data science",От 1 года до 3 лет,Not Specified,Frontend Developer,qyzmet,no
e569e48e,React Native Senior Developer,"java, react, ci/cd, html, css, jest",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
1b31365e,Senior / Lead Full-Stack Developer (Python/Django/FastAPI + Vue/PrimeVue),"python, javascript, react, vue, fastapi, django, postgresql, docker, ci/cd, linux",Более 6 лет,Not Specified,Full Stack Developer,qyzmet,no
0bdab445,Tech Lead / System Architect (Golang| Distributed Systems & IoT),"go, golang, postgresql, ci/cd, linux",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
7cafe161,React/NodeJS разработчик - Программист Junior/Middle,"javascript, react, sql, git",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
440a1527,Ведущий Full Stack Разработчик,"javascript, typescript, react, sql, kubernetes, git, linux",От 3 до 6 лет,Not Specified,Full Stack Developer,qyzmet,no
779c91e2,Full stack разработчик,"javascript, typescript, php, react, vue, git, css",От 3 до 6 лет,Not Specified,Full Stack Developer,qyzmet,no
684e2b27,Full-Stack WEB-разработчик,"javascript, php, react, sql, git, html, css, figma",Более 6 лет,Not Specified,Full Stack Developer,qyzmet,no
831c8f73,Data Scientist,"python, sql, docker, machine learning, data science, pandas, numpy, scikit-learn, pytorch, tensorflow",От 3 до 6 лет,Not Specified,Data Scientist,qyzmet,no
fcbdf97f,Data Scientist,"python, ml, data science, pandas, numpy, scikit-learn, pytorch, tensorflow",От 3 до 6 лет,Not Specified,Data Scientist,qyzmet,no
8c6c94a3,Middle Data Scientist,"python, sql, machine learning, ml",От 3 до 6 лет,Высшее образование,Data Scientist,qyzmet,no
b5aa9279,Middle Data Scientist (Отдел развития и внедрения AI),"python, sql, postgresql, git, ml, data science, pandas, numpy, scikit-learn",От 1 года до 3 лет,Not Specified,Data Scientist,qyzmet,no
abacd20d,Data Scientist,"python, java, golang, sql, postgresql, linux, ml, data science, pandas, numpy, scikit-learn, pytorch",Более 6 лет,Not Specified,Data Scientist,qyzmet,no
f75a9e6b,Senior Data Scientist,"python, sql, ci/cd",От 3 до 6 лет,Высшее образование,Data Scientist,qyzmet,no
5bd3cef0,"Senior Data Scientist, Отдел развития и внедрения AI","python, sql, postgresql, git, machine learning, ml, data science, pandas, numpy, scikit-learn",От 3 до 6 лет,Not Specified,Data Scientist,qyzmet,no
e16833ed,Lead Data Scientist,"python, sql, ml, data science, pandas, numpy, scikit-learn",От 3 до 6 лет,Высшее образование,Data Scientist,qyzmet,no
d2b0cefa,ML-инженер/Data Scientist,"python, sql, machine learning, ml, pandas, numpy, scikit-learn",От 3 до 6 лет,Высшее образование,Data Scientist,qyzmet,no
88aedb52,Data Analyst,"python, sql, ci/cd, git, ml",От 1 года до 3 лет,Not Specified,Data Analyst,qyzmet,no
d6b40b30,Middle/Senior Data analyst в Kaspi shop,"python, sql, ml",От 1 года до 3 лет,Not Specified,Data Analyst,qyzmet,no
f6aaebd2,Junior Data Analyst,sql,От 1 года до 3 лет,Not Specified,Data Analyst,qyzmet,no
d4e82ee8,Senior Data Analyst,"python, sql, ci/cd",От 1 года до 3 лет,Высшее образование,Data Analyst,qyzmet,no
912537f7,Manager / Data Engineer / Analyst,sql,От 1 года до 3 лет,Not Specified,Data Engineer,qyzmet,no
b00cc924,Аналитик данных / Marketing Data Analyst — международная онлайн-школа K-12,"python, sql",От 1 года до 3 лет,Not Specified,Data Analyst,qyzmet,no
f8fcb118,Senior Data Analyst (Data Governance),"sql, postgresql",От 3 до 6 лет,Not Specified,Data Analyst,qyzmet,no
84fbbf55,Data Analyst,"python, sql, machine learning",От 1 года до 3 лет,Not Specified,Data Analyst,qyzmet,no
f82cc0cb,Junior Data Analyst,"python, sql, pandas, numpy",От 1 года до 3 лет,Not Specified,Data Analyst,qyzmet,no
666f5bd6,Аналитик данных (Product / Data Analyst) ОФ IQanat,"python, sql, git, pandas, numpy, html, css",От 3 до 6 лет,Not Specified,QA Engineer,qyzmet,no
63ddbfd4,"Data Analyst (Junior/middle), Департамент по взысканию проблемных кредитов",sql,От 1 года до 3 лет,Высшее образование,Data Analyst,qyzmet,no
fb9f56cd,"Tech Lead / Full Stack Lead (MedusaJS, Node.js, React)","javascript, react, express, postgresql, redis, kafka, rabbitmq, ci/cd",От 3 до 6 лет,Not Specified,Full Stack Developer,qyzmet,no
25a9feda,Commercial Data Analyst,sql,От 3 до 6 лет,Not Specified,Data Analyst,qyzmet,no
c400d69f,Аналитик данных / Data Analyst,"python, sql, docker, git, ml, pandas, numpy",От 1 года до 3 лет,Not Specified,Data Analyst,qyzmet,no
11c29b36,Middle Data analyst (Лаборатория продуктов),"python, sql",От 1 года до 3 лет,Not Specified,Data Analyst,qyzmet,no
7afc9774,Marketing Data Analyst/Маркетинговый аналитик,"python, sql",От 1 года до 3 лет,Not Specified,Data Analyst,qyzmet,no
83643cdd,Data analyst (Senior),sql,От 1 года до 3 лет,Not Specified,Data Analyst,qyzmet,no
8a083f97,Data analyst,sql,От 3 до 6 лет,Not Specified,Data Analyst,qyzmet,no
fc4dd344,Senior Data Analyst,sql,От 3 до 6 лет,Not Specified,Data Analyst,qyzmet,no
12f99711,Data Analyst / Product Owner,"python, sql",Более 6 лет,Not Specified,Data Analyst,qyzmet,no
a20b24e1,Data Analyst (Junior) в Департамент кредитных рисков,"python, sql, pandas",От 1 года до 3 лет,Not Specified,Data Analyst,qyzmet,no
c2dcb99a,Data Analyst (Аналитик данных),"python, sql, ml",От 1 года до 3 лет,Not Specified,Data Analyst,qyzmet,no
8856d220,DevOps-инженер,"python, docker, kubernetes, ci/cd, git, linux, bash, ansible, terraform",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
f19416ea,DevOps Engineer,"python, golang, kubernetes, linux, bash, ansible, terraform",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
505e3d04,DevOps-инженер,"python, docker, kubernetes, ci/cd, git, linux, bash, ansible, terraform",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
e1df014d,DevOps Engineer (FinTech),"python, docker, kubernetes, ci/cd, ansible, terraform, ml",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
58e4df40,Senior DevOps Engineer,"python, go, docker, kubernetes, ci/cd, git, linux, bash, ansible, terraform",Без опыта,Not Specified,DevOps Engineer,qyzmet,no
82ccb45d,DevOps-инженер,"postgresql, docker, kubernetes, linux, bash",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
bfece71d,DevOps-инженер,"sql, mysql, k8s, ci/cd, linux",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
2bb25af7,Стажер Support Engineer/ DevOps (IoT/Linux),"docker, linux, bash",Более 6 лет,Not Specified,DevOps Engineer,qyzmet,no
3beb6e79,Тимлид разработки (PHP/Laravel),"php, postgresql, redis, kafka, rabbitmq, docker, ci/cd",Более 6 лет,Not Specified,Backend Developer,qyzmet,no
fe811c9a,AQA Python engineer,"python, postgresql, mongodb, kafka, ci/cd, git",От 3 до 6 лет,Not Specified,QA Engineer,qyzmet,no
6d861322,Инженер информационной безопасности (SecOps),"python, linux, bash",От 3 до 6 лет,Not Specified,Cybersecurity Analyst,qyzmet,no
970bb713,DevOps-инженер,"python, mysql, docker, ci/cd, linux, bash, ansible, terraform",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
7b476c25,DevOps Trainee,"ci/cd, linux",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
5f17c8f1,DevOps Engineer,"docker, ci/cd, linux",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
8b881a7a,DevOps-инженер,"python, go, postgresql, docker, kubernetes, ci/cd, linux, bash, ansible, terraform",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
8b7d1a61,Senior DevOps Engineer,"python, postgresql, mysql, redis, docker, kubernetes, ci/cd, linux, bash, ansible, terraform",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
254963f6,Старший DevOps инженер,"docker, kubernetes, ci/cd, linux",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
38068159,Middle DevOps Engineer,"docker, ci/cd, git, linux, ansible, terraform",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
06cbfba2,Software Engineer in DevOps \ Инженер-программист в области DevOps,"python, go, docker, kubernetes, git, linux, ansible, terraform",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
3e758bda,Team Lead DevOps engineer,"redis, ci/cd, linux, bash, ansible",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
c3f4147b,Senior Lead DevOps engineer,"python, postgresql, elasticsearch, kubernetes, k8s, linux, ansible",Более 6 лет,Not Specified,DevOps Engineer,qyzmet,no
27fb88bc,Старший администратор (Devops/Linux),"python, java, sql, postgresql, mysql, docker, kubernetes, ci/cd, linux, bash, ansible",От 3 до 6 лет,Высшее образование,DevOps Engineer,qyzmet,no
7f4ec4d8,DevOps-инженер,"postgresql, mysql, mongodb, redis, kafka, rabbitmq, kubernetes, ci/cd, git, linux",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
995faba1,Senior DevOps инженер,"kubernetes, ci/cd, terraform",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
8164b06d,Middle C# Developer,"javascript, ci/cd, git, html, css",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
5d9edd61,Эксперт Департамента инфраструктуры и техподдержки Направление администрирования баз данных,"postgresql, linux",От 3 до 6 лет,Высшее образование,DevOps Engineer,qyzmet,no
7bb961e9,Backend-разработчик,"python, java, javascript, php, sql",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
bc6b4f90,Golang-Developer (Senior),"python, go, golang, mysql, kafka, rabbitmq, docker, kubernetes, ci/cd",Более 6 лет,Not Specified,Backend Developer,qyzmet,no
95ad1def,"Администратор 1С ( серверы, базы данных)","postgresql, docker, git, linux, bash",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
f9301aca,Full-Stack Инженер,"javascript, typescript, react, express, sql, postgresql, mysql, docker, ci/cd, git",От 3 до 6 лет,Not Specified,Full Stack Developer,qyzmet,no
969eb21c,Инженер Информационной безопасности (AppSec),"python, java, javascript, typescript, docker, kubernetes, ci/cd, git",От 3 до 6 лет,Высшее образование,Cybersecurity Analyst,qyzmet,no
0c23c713,Тестировщик (манульное),"sql, postgresql, ci/cd, ui/ux, cypress",От 1 года до 3 лет,Not Specified,QA Engineer,qyzmet,no
acf488f0,Senior AI Architect / Архитектор ИИ-ассистентов и инфраструктуры,"python, fastapi, elasticsearch, docker, kubernetes, ci/cd, ml",Более 6 лет,Not Specified,DevOps Engineer,qyzmet,no
47c1b75f,DevOps Engineer,"python, postgresql, mysql, redis, docker, kubernetes, ci/cd, linux, bash, ansible, terraform",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
e151d4df,DevOps-инженер,"javascript, php, docker, kubernetes, ci/cd, git, linux",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
e6a6094e,Support / DevOps Engineer,"python, javascript, typescript, react, express, sql, postgresql, docker, git, linux, bash",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
ca82fd32,Senior DevOps-инженер,ci/cd,От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
60577821,AI-first DevOps (+Python),"python, docker, kubernetes, ci/cd, bash, ansible, terraform, ml",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
693c560b,DevOps-инженер в команду базовой инфраструктуры,"python, go, postgresql, redis, kafka, rabbitmq, docker, kubernetes, k8s, ci/cd, git, bash, ansible, terraform",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
3be14715,Старший DevOps-инженер сектора аутстаффинга Департамента информационных технологий,"python, go, postgresql, mysql, redis, elasticsearch, docker, kubernetes, ci/cd, git, linux, bash, ansible, terraform",От 1 года до 3 лет,Высшее образование,DevOps Engineer,qyzmet,no
67eec97d,Team Lead DevOps / Infrastructure Engineer,"postgresql, rabbitmq, docker, kubernetes, ci/cd, linux",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
d26b0f64,QA-инженер,"sql, ci/cd, cypress",От 3 до 6 лет,Not Specified,QA Engineer,qyzmet,no
249dfc05,Senior Full-stack Developer,"javascript, typescript, go, react, sql, kafka, docker, kubernetes, ci/cd",От 1 года до 3 лет,Not Specified,Full Stack Developer,qyzmet,no
97087dda,Системный администратор,"php, sql, postgresql, docker, linux, bash",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
b67f53a5,Системный администратор,linux,От 3 до 6 лет,Высшее образование,DevOps Engineer,qyzmet,no
9984522e,"Администратор 1С ( серверы, базы данных)","postgresql, docker, git, linux, bash",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
cda39261,Senior Backend Разработчик (Go + PHP),"go, php, sql, postgresql, redis, kafka, rabbitmq",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
ad261cc4,Senior специалист по информационной безопасности (IT Security),"postgresql, redis, docker, kubernetes, ci/cd, linux",От 3 до 6 лет,Not Specified,Cybersecurity Analyst,qyzmet,no
f21a25e6,Старший архитектор решений по информационной безопасности,"python, java, spring, kafka, rabbitmq, docker, kubernetes, ci/cd",От 3 до 6 лет,Высшее образование,Cybersecurity Analyst,qyzmet,no
532d88c7,DevOps Engineer,"postgresql, mongodb, kafka, docker, kubernetes, linux, ansible, terraform",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
4190ed10,DevOps-разработчик,"python, docker, kubernetes, ci/cd, linux, bash, ansible, terraform",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
c2b9b322,DevOps Engineer,"python, php, mysql, docker, ci/cd, linux, bash, ansible",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
073fe692,Senior DevOps engineer,"kubernetes, ci/cd, linux",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
e5f5fdf9,DevOps инженер (Middle / Senior),"sql, postgresql, redis, rabbitmq, docker, kubernetes, ci/cd, linux, ansible",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
3f545219,Ведущий инженер (DevOps Engineer) сектор аутстаффинг,"python, docker, kubernetes, ci/cd, linux, bash, ansible, terraform",Более 6 лет,Not Specified,DevOps Engineer,qyzmet,no
129206bb,DevOps разработчик,"django, postgresql, redis, docker, git",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
4c948bb8,DevOps / SysAdmin,"postgresql, docker, kubernetes, k8s, ci/cd, linux, bash, ansible, terraform",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
043106bd,Senior DevOps инженер / Направление моделирования и внутренней валидации,"postgresql, docker, kubernetes, k8s, ci/cd, ml, data science",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
b96c3f86,DevOps-инженер в Направление развития платформы и каналов коммуникаций,"python, go, kafka, rabbitmq, ci/cd, linux, bash",От 1 года до 3 лет,Высшее образование,DevOps Engineer,qyzmet,no
cba1f176,Senior Python Backend Engineer,"python, fastapi, django, postgresql, redis, rabbitmq, docker, ci/cd, linux",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
1ff8c9cb,Senior Java Backend Developer,"java, go, spring, postgresql, mongodb, redis, elasticsearch, kafka, docker, kubernetes, ci/cd, git",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
15cbb3d5,Backend-разработчик,"php, sql, redis, docker, ci/cd, git",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
380c1089,.NET Developer (C#),".net, sql, postgresql, redis, kafka, rabbitmq, kubernetes, ci/cd",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
8cbe60fb,1. QA Automation Engineer (Banking / Mobile / API),"python, java, sql, ci/cd, git",От 3 до 6 лет,Not Specified,QA Engineer,qyzmet,no
b93d891d,Middle Golang разработчик,"go, golang, sql, postgresql, docker, kubernetes, ci/cd, git, linux",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
a2fcd509,Backend Tech Lead,"python, php, mysql, docker, ci/cd, git, bash",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
c2527b70,DevOps Engineer,"python, sql, docker, kubernetes, ci/cd, bash, ansible, terraform",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
1b66d5d2,Java Backend Developer (middle+/senior),"java, spring, docker, k8s, ci/cd",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
214b8bc8,C#/.NET Software Developer,"golang, sql, postgresql, docker, ci/cd",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
c5545d2f,Backend разработчик (.NET) (Астана),"javascript, typescript, .net, postgresql, mongodb, redis, elasticsearch, kafka, docker, kubernetes, ci/cd, git, html, css",От 1 года до 3 лет,Высшее образование,Backend Developer,qyzmet,no
636f2bb8,Middle React Native Developer,"javascript, typescript, react, ci/cd",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
3a7da10d,Application Security Lead,ci/cd,Более 6 лет,Not Specified,Cybersecurity Analyst,qyzmet,no
3af97721,DevOps,"docker, kubernetes, ci/cd",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
8f87cd28,DevOps - инженер,"python, java, go, postgresql, docker, kubernetes, ci/cd, linux, bash",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
260a3879,DevOps инженер (Команда анализа данных),"python, sql, kubernetes, ci/cd, bash",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
505f2c9d,"Backend Developer (Python, Django)","python, fastapi, django, sql, postgresql, mongodb, redis, rabbitmq, docker, kubernetes, ci/cd",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
31a943a2,Middle DWH/SQL разработчик,"python, sql, postgresql, ci/cd, git",От 1 года до 3 лет,Not Specified,Data Engineer,qyzmet,no
ec533277,"Senior Backend Developer (Java/Kotlin, Spring, Microservices)","java, spring, sql, postgresql, redis, kafka, docker, kubernetes, ci/cd",Более 6 лет,Not Specified,Mobile Developer,qyzmet,no
797fda3c,Senior AQA,"python, typescript, sql, docker, ci/cd",От 3 до 6 лет,Not Specified,QA Engineer,qyzmet,no
3543768f,Senior/Middle DevOps инженер,"python, kafka, docker, kubernetes, ci/cd, linux, bash, ansible, terraform, ml",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
20217ae6,DevOPS администратор,"python, go, kubernetes, k8s, ci/cd, linux, bash, ansible",От 3 до 6 лет,Высшее образование,DevOps Engineer,qyzmet,no
41efea16,DevOps-инженер,"python, postgresql, mongodb, redis, docker, kubernetes, ci/cd, git, linux, bash, ansible, terraform",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
9521a39b,Инженер по автоматизации (DevOps),"sql, postgresql, mongodb, redis, kubernetes, ci/cd, git, linux, bash, ansible",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
2cf12250,DevOps-инженер,"docker, kubernetes, ci/cd, git, linux",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
1fbd58dc,Middle DevOps Engineer,terraform,От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
b046075d,Frontend-разработчик,"javascript, typescript, react, cypress, jest",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
20ed70fd,Frontend-разработчик,"javascript, html, css, figma",От 1 года до 3 лет,Not Specified,Frontend Developer,qyzmet,no
97e33a71,Full-Stack Developer (Python / TypeScript),"python, typescript, react, fastapi, sql, postgresql, redis, kafka, docker, kubernetes, ci/cd, ml, tailwind",От 3 до 6 лет,Not Specified,Full Stack Developer,qyzmet,no
600d2760,"Frontend middle программист/разработчик (Vue2,3)","javascript, vue, html, css",От 1 года до 3 лет,Not Specified,Frontend Developer,qyzmet,no
ef3e985b,Back-end разработчик,"python, javascript, php, express, django, postgresql, mysql, mongodb, redis, rabbitmq, docker, ci/cd, git, linux, html, css",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
c17c646a,Senior Android-разработчик,"java, ci/cd, git",От 3 до 6 лет,Not Specified,Mobile Developer,qyzmet,no
a452dc8a,Fullstack PHP-разработчик,"javascript, php, vue, nuxt, sql, mysql, redis, elasticsearch, git",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
cc8d744a,Senior Java-разработчик,"java, spring, postgresql, mongodb, redis, kafka, docker, kubernetes, ci/cd, git",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
3e4adf85,"Frontend разработчик (Nuxt / Vue, TailwindCSS)","vue, nuxt, docker, figma",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
f01bc251,Senior React-разработчик,"javascript, typescript, react, css",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
