job_id,job_title,skills,experience_level,education_level,label,source,is_custom
633dc510,Data Engineer,"dwh, spark, sql, docker, kubernetes, postgresql",Без опыта,Студент,Data Engineer,synthetic_generator,yes
40cf65f2,Data Engineer,"etl, dwh, docker, python, kubernetes, hadoop",Без опыта,Не имеет значения,Data Engineer,synthetic_generator,yes
0f77f6d8,Data Engineer,"postgresql, python, dwh, инженер данных, kubernetes, etl, docker, sql",Опыт работы от 1 до 3 лет,Студент,Data Engineer,synthetic_generator,yes
e0041609,Data Engineer,"dwh, python, docker, sql, data engineer, kafka, kubernetes, базы данных",Опыт работы от 3 до 6 лет,Высшее техническое образование,Data Engineer,synthetic_generator,yes
28a3992f,Data Engineer,"dwh, etl, hadoop, python, data engineer, инженер данных, airflow",Без опыта,Студент,Data Engineer,synthetic_generator,yes
790fc12c,Data Engineer,"hadoop, etl, базы данных, sql, kafka, kubernetes",Опыт работы от 3 до 6 лет,Студент,Data Engineer,synthetic_generator,yes
401353a0,Data Engineer,"airflow, etl, инженер данных, kubernetes, data engineer",Опыт более 6 лет,Среднее специальное образование,Data Engineer,synthetic_generator,yes
8304181f,Data Engineer,"базы данных, инженер данных, sql, hadoop, etl",Без опыта,Среднее специальное образование,Data Engineer,synthetic_generator,yes
d80c89b1,Data Engineer,"инженер данных, sql, базы данных, hadoop, etl, kafka",Опыт более 6 лет,Не имеет значения,Data Engineer,synthetic_generator,yes
802a9613,Data Engineer,"базы данных, инженер данных, data engineer, dwh, kafka, postgresql, python",Опыт работы от 1 до 3 лет,Среднее специальное образование,Data Engineer,synthetic_generator,yes
6d572232,Data Engineer,"docker, инженер данных, dwh, etl",Без опыта,Высшее техническое образование,Data Engineer,synthetic_generator,yes
98ef0b90,Data Engineer,"airflow, spark, базы данных, data engineer, etl, python, sql, docker",Опыт работы от 1 до 3 лет,Высшее техническое образование,Data Engineer,synthetic_generator,yes
dea78fb3,Data Engineer,"базы данных, airflow, sql, postgresql, python, hadoop",Опыт работы от 3 до 6 лет,Высшее образование,Data Engineer,synthetic_generator,yes
30f7e290,Data Engineer,"sql, etl, postgresql, dwh, spark, kubernetes, python, data engineer",Опыт работы от 1 до 3 лет,Среднее специальное образование,Data Engineer,synthetic_generator,yes
30e96b4c,Data Engineer,"airflow, базы данных, python, kubernetes, dwh, hadoop",Опыт работы от 1 до 3 лет,Среднее специальное образование,Data Engineer,synthetic_generator,yes
51cab1a8,Data Engineer,"sql, kafka, etl, базы данных",Опыт более 6 лет,Среднее специальное образование,Data Engineer,synthetic_generator,yes
db7b6500,Data Engineer,"python, data engineer, базы данных, spark",Опыт работы от 3 до 6 лет,Не имеет значения,Data Engineer,synthetic_generator,yes
50de5fe0,Data Engineer,"airflow, spark, data engineer, kubernetes",Без опыта,Не имеет значения,Data Engineer,synthetic_generator,yes
dcff827a,Data Engineer,"data engineer, hadoop, postgresql, базы данных",Опыт работы от 3 до 6 лет,Высшее образование,Data Engineer,synthetic_generator,yes
cfa8dfda,Data Engineer,"kafka, etl, airflow, sql",Опыт работы от 1 до 3 лет,Не имеет значения,Data Engineer,synthetic_generator,yes
a117c251,Data Engineer,"базы данных, kubernetes, spark, dwh, kafka, etl, инженер данных",Без опыта,Среднее специальное образование,Data Engineer,synthetic_generator,yes
d7ee5d0b,Data Engineer,"docker, data engineer, python, kafka, инженер данных, etl",Опыт более 6 лет,Не имеет значения,Data Engineer,synthetic_generator,yes
9de4a445,Data Engineer,"airflow, sql, kubernetes, инженер данных, spark, hadoop, docker, postgresql",Опыт работы от 3 до 6 лет,Не имеет значения,Data Engineer,synthetic_generator,yes
dbe96829,Data Engineer,"data engineer, airflow, kubernetes, sql, инженер данных, dwh",Опыт работы от 1 до 3 лет,Не имеет значения,Data Engineer,synthetic_generator,yes
523bec7e,Data Engineer,"data engineer, hadoop, postgresql, spark, etl, airflow",Опыт более 6 лет,Не имеет значения,Data Engineer,synthetic_generator,yes
b247fbdf,Data Engineer,"data engineer, sql, hadoop, kafka, postgresql, python, spark, airflow",Опыт работы от 3 до 6 лет,Среднее специальное образование,Data Engineer,synthetic_generator,yes
126470fc,Data Engineer,"sql, hadoop, dwh, airflow, инженер данных",Опыт работы от 3 до 6 лет,Среднее специальное образование,Data Engineer,synthetic_generator,yes
b662c47c,Data Engineer,"dwh, sql, docker, python, postgresql, базы данных, data engineer",Опыт работы от 3 до 6 лет,Среднее специальное образование,Data Engineer,synthetic_generator,yes
8b4c10ff,Full Stack Developer,"python, postgresql, фуллстек, docker",Опыт более 6 лет,Студент,Full Stack Developer,synthetic_generator,yes
319c5893,Full Stack Developer,"docker, javascript, react, html, php, python",Опыт работы от 1 до 3 лет,Не имеет значения,Full Stack Developer,synthetic_generator,yes
2c774928,Full Stack Developer,"фуллстек, full stack, css, docker, git",Опыт работы от 3 до 6 лет,Высшее техническое образование,Full Stack Developer,synthetic_generator,yes
bbbcddbb,Full Stack Developer,"docker, фуллстек, python, django, postgresql, html, typescript",Опыт более 6 лет,Студент,Full Stack Developer,synthetic_generator,yes
c171ff03,Full Stack Developer,"python, фуллстек, html, git, full stack, php",Без опыта,Студент,Full Stack Developer,synthetic_generator,yes
e559a996,Full Stack Developer,"git, typescript, css, python, php, фуллстек",Без опыта,Высшее техническое образование,Full Stack Developer,synthetic_generator,yes
216af2d3,Full Stack Developer,"git, react, node.js, django, python, javascript, html, postgresql",Опыт более 6 лет,Студент,Full Stack Developer,synthetic_generator,yes
2f42089b,Full Stack Developer,"html, postgresql, фуллстек, node.js",Без опыта,Студент,Full Stack Developer,synthetic_generator,yes
04ce358b,Full Stack Developer,"php, html, typescript, javascript",Без опыта,Высшее техническое образование,Full Stack Developer,synthetic_generator,yes
3e8ddac9,Full Stack Developer,"git, node.js, javascript, фуллстек",Опыт работы от 3 до 6 лет,Высшее образование,Full Stack Developer,synthetic_generator,yes
5dd93bf2,Full Stack Developer,"django, python, typescript, docker, php, html, css",Опыт работы от 3 до 6 лет,Высшее образование,Full Stack Developer,synthetic_generator,yes
53d68d6f,Full Stack Developer,"фуллстек, full stack, python, html, git, django, css, react",Опыт более 6 лет,Студент,Full Stack Developer,synthetic_generator,yes
6e805053,Full Stack Developer,"docker, react, django, node.js, full stack",Без опыта,Среднее специальное образование,Full Stack Developer,synthetic_generator,yes
3e00c0e3,Full Stack Developer,"html, css, postgresql, git, javascript, react, typescript",Опыт работы от 3 до 6 лет,Высшее образование,Full Stack Developer,synthetic_generator,yes
29e34e54,Full Stack Developer,"docker, javascript, django, typescript, postgresql, git, node.js, react",Опыт работы от 3 до 6 лет,Высшее техническое образование,Full Stack Developer,synthetic_generator,yes
bebaf9dd,Full Stack Developer,"node.js, postgresql, django, git, javascript, docker, html, python",Опыт более 6 лет,Высшее техническое образование,Full Stack Developer,synthetic_generator,yes
fe3aad27,Full Stack Developer,"full stack, css, typescript, node.js",Без опыта,Студент,Full Stack Developer,synthetic_generator,yes
0c28fb42,Full Stack Developer,"git, css, postgresql, фуллстек",Опыт работы от 1 до 3 лет,Студент,Full Stack Developer,synthetic_generator,yes
2cb2ed6e,Full Stack Developer,"react, node.js, javascript, postgresql, typescript",Опыт работы от 3 до 6 лет,Студент,Full Stack Developer,synthetic_generator,yes
40a75fe8,Full Stack Developer,"full stack, postgresql, javascript, css, html, docker, php, django",Опыт работы от 3 до 6 лет,Высшее техническое образование,Full Stack Developer,synthetic_generator,yes
df98b58f,Full Stack Developer,"git, django, php, html",Опыт более 6 лет,Не имеет значения,Full Stack Developer,synthetic_generator,yes
8bcdc319,Full Stack Developer,"full stack, postgresql, php, html, python, docker, javascript",Опыт более 6 лет,Студент,Full Stack Developer,synthetic_generator,yes
9284d29f,Full Stack Developer,"django, postgresql, python, javascript, css, node.js, docker, react",Опыт работы от 1 до 3 лет,Студент,Full Stack Developer,synthetic_generator,yes
376e2e23,Full Stack Developer,"typescript, php, css, full stack, postgresql",Опыт работы от 3 до 6 лет,Высшее образование,Full Stack Developer,synthetic_generator,yes
78d4a708,Full Stack Developer,"typescript, node.js, css, django, php",Опыт работы от 1 до 3 лет,Высшее образование,Full Stack Developer,synthetic_generator,yes
04dc91c4,Full Stack Developer,"typescript, git, css, django",Опыт работы от 3 до 6 лет,Не имеет значения,Full Stack Developer,synthetic_generator,yes
8a115d2a,Full Stack Developer,"git, фуллстек, node.js, django, python, php, react",Опыт работы от 3 до 6 лет,Высшее образование,Full Stack Developer,synthetic_generator,yes
9a4c5034,Full Stack Developer,"html, php, typescript, docker, react, postgresql",Без опыта,Среднее специальное образование,Full Stack Developer,synthetic_generator,yes
0c5b7caa,Full Stack Developer,"html, full stack, node.js, django, react, javascript, css, docker",Опыт работы от 1 до 3 лет,Студент,Full Stack Developer,synthetic_generator,yes
e78e94bd,Full Stack Developer,"docker, php, django, full stack, typescript",Без опыта,Студент,Full Stack Developer,synthetic_generator,yes
068b78e3,Full Stack Developer,"docker, typescript, html, python, фуллстек, javascript, django, git",Опыт работы от 3 до 6 лет,Высшее образование,Full Stack Developer,synthetic_generator,yes
7ecad5fb,Full Stack Developer,"react, фуллстек, html, node.js, git, python, django, css",Опыт работы от 1 до 3 лет,Высшее образование,Full Stack Developer,synthetic_generator,yes
9902fe03,Full Stack Developer,"git, javascript, typescript, python, php, full stack, django, postgresql",Опыт более 6 лет,Не имеет значения,Full Stack Developer,synthetic_generator,yes
97dc7710,Full Stack Developer,"typescript, postgresql, react, html, php, node.js",Опыт работы от 3 до 6 лет,Студент,Full Stack Developer,synthetic_generator,yes
8a51919f,Full Stack Developer,"python, postgresql, full stack, git, django",Опыт работы от 1 до 3 лет,Не имеет значения,Full Stack Developer,synthetic_generator,yes
8fea1322,Full Stack Developer,"python, react, php, node.js, html, git",Опыт работы от 3 до 6 лет,Высшее образование,Full Stack Developer,synthetic_generator,yes
abc45294,Full Stack Developer,"php, postgresql, git, html, react",Опыт работы от 1 до 3 лет,Не имеет значения,Full Stack Developer,synthetic_generator,yes
25e447b9,Full Stack Developer,"django, docker, postgresql, full stack",Опыт работы от 1 до 3 лет,Высшее техническое образование,Full Stack Developer,synthetic_generator,yes
8018eac6,Full Stack Developer,"css, docker, react, javascript, php, postgresql",Без опыта,Студент,Full Stack Developer,synthetic_generator,yes
0d978b72,Full Stack Developer,"javascript, css, typescript, git, full stack",Без опыта,Высшее образование,Full Stack Developer,synthetic_generator,yes
ac511fd5,Full Stack Developer,"node.js, git, docker, typescript, javascript",Опыт работы от 3 до 6 лет,Не имеет значения,Full Stack Developer,synthetic_generator,yes
d51e4cf5,Full Stack Developer,"full stack, node.js, django, фуллстек, python",Без опыта,Среднее специальное образование,Full Stack Developer,synthetic_generator,yes
4e7de2a8,Full Stack Developer,"python, django, фуллстек, css, javascript, docker, postgresql, node.js",Опыт более 6 лет,Высшее образование,Full Stack Developer,synthetic_generator,yes
166437b1,Full Stack Developer,"node.js, django, typescript, php, python, full stack, postgresql",Опыт работы от 3 до 6 лет,Высшее техническое образование,Full Stack Developer,synthetic_generator,yes
4d044ed2,Full Stack Developer,"django, html, docker, postgresql, full stack, css, git",Опыт работы от 3 до 6 лет,Не имеет значения,Full Stack Developer,synthetic_generator,yes
427de48d,Full Stack Developer,"typescript, css, php, postgresql, docker, python",Опыт работы от 1 до 3 лет,Среднее специальное образование,Full Stack Developer,synthetic_generator,yes
bb8e866d,Full Stack Developer,"javascript, django, react, postgresql, css, python",Опыт работы от 3 до 6 лет,Высшее образование,Full Stack Developer,synthetic_generator,yes
42c619c3,Full Stack Developer,"docker, css, node.js, react",Без опыта,Высшее техническое образование,Full Stack Developer,synthetic_generator,yes
15d099f7,Full Stack Developer,"docker, python, react, фуллстек, javascript, node.js, postgresql",Опыт работы от 3 до 6 лет,Высшее техническое образование,Full Stack Developer,synthetic_generator,yes
12711b08,Full Stack Developer,"postgresql, docker, react, фуллстек, git, python",Опыт более 6 лет,Студент,Full Stack Developer,synthetic_generator,yes
1d647d7a,Full Stack Developer,"react, фуллстек, git, docker, html, css",Без опыта,Студент,Full Stack Developer,synthetic_generator,yes
b065add8,Full Stack Developer,"postgresql, html, node.js, django, react, python",Без опыта,Высшее техническое образование,Full Stack Developer,synthetic_generator,yes
1f1df6ef,Full Stack Developer,"python, html, docker, css",Без опыта,Высшее техническое образование,Full Stack Developer,synthetic_generator,yes
1e3282ca,Full Stack Developer,"javascript, react, фуллстек, html, git, docker",Опыт более 6 лет,Студент,Full Stack Developer,synthetic_generator,yes
e3dc44f6,Full Stack Developer,"node.js, html, typescript, php, git, docker",Без опыта,Среднее специальное образование,Full Stack Developer,synthetic_generator,yes
eea96690,Full Stack Developer,"php, typescript, postgresql, python, html",Опыт работы от 1 до 3 лет,Не имеет значения,Full Stack Developer,synthetic_generator,yes
0eb6c22a,Full Stack Developer,"postgresql, react, django, html, python, фуллстек",Опыт работы от 3 до 6 лет,Высшее техническое образование,Full Stack Developer,synthetic_generator,yes
977350f5,Full Stack Developer,"html, git, django, typescript, node.js, docker",Опыт более 6 лет,Студент,Full Stack Developer,synthetic_generator,yes
bbb321c7,Full Stack Developer,"full stack, docker, postgresql, react, css, typescript, фуллстек",Опыт работы от 1 до 3 лет,Высшее образование,Full Stack Developer,synthetic_generator,yes
1a39e79d,Full Stack Developer,"фуллстек, git, react, css, html, python, node.js, javascript",Опыт работы от 3 до 6 лет,Не имеет значения,Full Stack Developer,synthetic_generator,yes
8ff11c80,Full Stack Developer,"docker, postgresql, html, css, django",Опыт более 6 лет,Не имеет значения,Full Stack Developer,synthetic_generator,yes
418b67a8,Full Stack Developer,"css, python, react, postgresql",Без опыта,Высшее техническое образование,Full Stack Developer,synthetic_generator,yes
46c6908d,Full Stack Developer,"css, html, typescript, django, node.js",Опыт более 6 лет,Высшее техническое образование,Full Stack Developer,synthetic_generator,yes
1d939119,Full Stack Developer,"css, full stack, python, фуллстек, typescript, php, node.js, javascript",Опыт работы от 3 до 6 лет,Студент,Full Stack Developer,synthetic_generator,yes
5ec32f09,Full Stack Developer,"git, postgresql, html, typescript, node.js, react, full stack, php",Опыт работы от 3 до 6 лет,Не имеет значения,Full Stack Developer,synthetic_generator,yes
6ccfce95,Full Stack Developer,"javascript, postgresql, full stack, css, docker, фуллстек",Опыт более 6 лет,Не имеет значения,Full Stack Developer,synthetic_generator,yes
782b94ec,Full Stack Developer,"react, php, python, django, full stack, фуллстек, postgresql, node.js",Опыт более 6 лет,Среднее специальное образование,Full Stack Developer,synthetic_generator,yes
b0ad7b7c,Full Stack Developer,"python, git, node.js, фуллстек, postgresql, javascript, full stack",Опыт работы от 1 до 3 лет,Высшее образование,Full Stack Developer,synthetic_generator,yes
df8d6da3,Full Stack Developer,"фуллстек, react, javascript, node.js, css",Опыт работы от 1 до 3 лет,Высшее техническое образование,Full Stack Developer,synthetic_generator,yes
f81822e5,Full Stack Developer,"html, python, django, docker",Без опыта,Не имеет значения,Full Stack Developer,synthetic_generator,yes
e4323067,Mobile Developer,"kotlin, ios, мобильные приложения, android, ui/ux, swift",Опыт более 6 лет,Высшее образование,Mobile Developer,synthetic_generator,yes
f407aac8,Mobile Developer,"мобильные приложения, ios, kotlin, rest api, flutter, android, react native",Опыт работы от 1 до 3 лет,Не имеет значения,Mobile Developer,synthetic_generator,yes
96a0f831,Mobile Developer,"rest api, мобильный разработчик, mobile, flutter, ios, мобильные приложения, react native",Без опыта,Высшее образование,Mobile Developer,synthetic_generator,yes
0825cd00,Mobile Developer,"kotlin, react native, rest api, android, mobile, ui/ux, мобильный разработчик",Без опыта,Высшее образование,Mobile Developer,synthetic_generator,yes
06e9ca7b,Mobile Developer,"kotlin, ios, мобильный разработчик, flutter, swift",Опыт более 6 лет,Не имеет значения,Mobile Developer,synthetic_generator,yes
2bda3e32,Mobile Developer,"мобильный разработчик, ui/ux, swift, мобильные приложения, mobile, rest api, react native, android",Опыт работы от 3 до 6 лет,Не имеет значения,Mobile Developer,synthetic_generator,yes
9d6212b3,Mobile Developer,"ios, ui/ux, kotlin, android, мобильные приложения, mobile, react native",Опыт работы от 3 до 6 лет,Студент,Mobile Developer,synthetic_generator,yes
969d8946,Mobile Developer,"react native, android, kotlin, mobile, мобильные приложения, ios, rest api",Опыт работы от 1 до 3 лет,Среднее специальное образование,Mobile Developer,synthetic_generator,yes
e5d331e0,Mobile Developer,"android, rest api, swift, flutter, mobile, мобильный разработчик, react native",Опыт работы от 3 до 6 лет,Не имеет значения,Mobile Developer,synthetic_generator,yes
2c3e264c,Mobile Developer,"flutter, swift, kotlin, react native, rest api, android, мобильный разработчик",Опыт работы от 3 до 6 лет,Студент,Mobile Developer,synthetic_generator,yes
c4a08174,Mobile Developer,"mobile, flutter, rest api, kotlin",Опыт работы от 1 до 3 лет,Студент,Mobile Developer,synthetic_generator,yes
4e5bf79d,Mobile Developer,"kotlin, android, flutter, swift, react native, мобильные приложения, мобильный разработчик, ui/ux",Без опыта,Высшее образование,Mobile Developer,synthetic_generator,yes
0f7c79ea,Mobile Developer,"react native, swift, kotlin, ui/ux, мобильный разработчик, mobile",Опыт более 6 лет,Среднее специальное образование,Mobile Developer,synthetic_generator,yes
d45ad2c5,Mobile Developer,"rest api, swift, mobile, react native, мобильный разработчик",Опыт работы от 3 до 6 лет,Высшее образование,Mobile Developer,synthetic_generator,yes
a703872d,Mobile Developer,"react native, flutter, rest api, мобильный разработчик, android",Опыт работы от 3 до 6 лет,Среднее специальное образование,Mobile Developer,synthetic_generator,yes
d4b1068a,Mobile Developer,"ui/ux, ios, rest api, react native",Опыт работы от 1 до 3 лет,Высшее техническое образование,Mobile Developer,synthetic_generator,yes
4f16f270,Mobile Developer,"swift, mobile, ios, kotlin, ui/ux",Опыт более 6 лет,Среднее специальное образование,Mobile Developer,synthetic_generator,yes
b3debdaf,Mobile Developer,"мобильный разработчик, react native, swift, ios, rest api, flutter, mobile",Без опыта,Высшее техническое образование,Mobile Developer,synthetic_generator,yes
8b3f2dd3,Mobile Developer,"android, react native, ios, мобильные приложения, мобильный разработчик, rest api, flutter",Без опыта,Высшее образование,Mobile Developer,synthetic_generator,yes
eb2b3bf7,Mobile Developer,"react native, mobile, kotlin, flutter, ui/ux, мобильные приложения, мобильный разработчик",Опыт работы от 3 до 6 лет,Высшее образование,Mobile Developer,synthetic_generator,yes
02745904,Mobile Developer,"ios, kotlin, мобильный разработчик, ui/ux, мобильные приложения",Опыт работы от 3 до 6 лет,Среднее специальное образование,Mobile Developer,synthetic_generator,yes
ab094126,Mobile Developer,"swift, react native, android, ios, ui/ux, flutter, мобильные приложения",Опыт более 6 лет,Студент,Mobile Developer,synthetic_generator,yes
704f6601,Mobile Developer,"kotlin, rest api, flutter, мобильные приложения, ui/ux",Опыт работы от 1 до 3 лет,Студент,Mobile Developer,synthetic_generator,yes
206ed658,Mobile Developer,"rest api, мобильные приложения, react native, android, mobile, swift, мобильный разработчик, flutter",Опыт работы от 3 до 6 лет,Высшее образование,Mobile Developer,synthetic_generator,yes
1b7d9b45,Mobile Developer,"swift, rest api, mobile, react native, мобильные приложения",Опыт более 6 лет,Высшее техническое образование,Mobile Developer,synthetic_generator,yes
733f9f9f,Mobile Developer,"kotlin, мобильные приложения, rest api, android, swift, мобильный разработчик, react native",Опыт работы от 3 до 6 лет,Среднее специальное образование,Mobile Developer,synthetic_generator,yes
9e983e59,Mobile Developer,"ui/ux, mobile, rest api, flutter, ios, react native",Опыт более 6 лет,Высшее техническое образование,Mobile Developer,synthetic_generator,yes
d3235b35,Mobile Developer,"flutter, kotlin, мобильный разработчик, мобильные приложения, swift, ios, mobile",Без опыта,Высшее техническое образование,Mobile Developer,synthetic_generator,yes
f6a3f57a,Mobile Developer,"swift, мобильные приложения, ui/ux, flutter, react native, мобильный разработчик, kotlin",Опыт работы от 3 до 6 лет,Среднее специальное образование,Mobile Developer,synthetic_generator,yes
36d6933d,Mobile Developer,"flutter, ios, ui/ux, rest api, мобильный разработчик, react native",Опыт работы от 1 до 3 лет,Не имеет значения,Mobile Developer,synthetic_generator,yes
0c84378f,Mobile Developer,"swift, ui/ux, мобильные приложения, mobile",Опыт работы от 1 до 3 лет,Высшее образование,Mobile Developer,synthetic_generator,yes
a6ff6dca,Mobile Developer,"swift, ui/ux, мобильный разработчик, kotlin",Без опыта,Высшее образование,Mobile Developer,synthetic_generator,yes
b557a47f,Mobile Developer,"мобильные приложения, mobile, react native, kotlin, rest api, ios, мобильный разработчик",Опыт работы от 3 до 6 лет,Не имеет значения,Mobile Developer,synthetic_generator,yes
0c6d455d,Mobile Developer,"ui/ux, мобильный разработчик, react native, ios, мобильные приложения, kotlin, mobile",Опыт работы от 3 до 6 лет,Высшее образование,Mobile Developer,synthetic_generator,yes
9205cef9,Mobile Developer,"мобильные приложения, ios, react native, kotlin, swift, mobile, flutter",Опыт более 6 лет,Высшее техническое образование,Mobile Developer,synthetic_generator,yes
4c89b5cb,Mobile Developer,"rest api, kotlin, мобильные приложения, flutter, android, react native, ui/ux, mobile",Опыт более 6 лет,Высшее техническое образование,Mobile Developer,synthetic_generator,yes
8f010e87,Mobile Developer,"rest api, ios, android, мобильный разработчик, ui/ux, react native, kotlin, flutter",Опыт работы от 3 до 6 лет,Студент,Mobile Developer,synthetic_generator,yes
a38579ac,Mobile Developer,"мобильный разработчик, rest api, мобильные приложения, flutter, ui/ux, kotlin, ios, react native",Опыт более 6 лет,Высшее образование,Mobile Developer,synthetic_generator,yes
eebd4010,Mobile Developer,"android, мобильные приложения, mobile, flutter, react native, swift, ui/ux",Без опыта,Студент,Mobile Developer,synthetic_generator,yes
34d8b4ac,Mobile Developer,"ios, kotlin, mobile, react native, android, мобильные приложения",Опыт работы от 3 до 6 лет,Среднее специальное образование,Mobile Developer,synthetic_generator,yes
b3cfdfd9,Mobile Developer,"мобильный разработчик, swift, kotlin, ios",Опыт работы от 1 до 3 лет,Высшее техническое образование,Mobile Developer,synthetic_generator,yes
eb0aa88b,Mobile Developer,"react native, мобильный разработчик, мобильные приложения, mobile",Без опыта,Не имеет значения,Mobile Developer,synthetic_generator,yes
862805b6,Mobile Developer,"мобильные приложения, mobile, ui/ux, react native, мобильный разработчик, flutter",Опыт работы от 3 до 6 лет,Студент,Mobile Developer,synthetic_generator,yes
b3440738,Mobile Developer,"android, ui/ux, мобильный разработчик, flutter, kotlin",Без опыта,Высшее образование,Mobile Developer,synthetic_generator,yes
f163a96c,Mobile Developer,"мобильный разработчик, ios, swift, kotlin, android, mobile",Опыт работы от 1 до 3 лет,Высшее образование,Mobile Developer,synthetic_generator,yes
8105e34b,Mobile Developer,"mobile, react native, ios, android, flutter",Опыт работы от 1 до 3 лет,Среднее специальное образование,Mobile Developer,synthetic_generator,yes
7cc877ba,Mobile Developer,"flutter, swift, react native, android",Опыт работы от 1 до 3 лет,Студент,Mobile Developer,synthetic_generator,yes
1baa46d4,Mobile Developer,"мобильный разработчик, react native, rest api, ui/ux, ios",Опыт работы от 1 до 3 лет,Не имеет значения,Mobile Developer,synthetic_generator,yes
70dcb6bb,Mobile Developer,"android, rest api, flutter, react native",Опыт работы от 3 до 6 лет,Высшее образование,Mobile Developer,synthetic_generator,yes
471945e3,Mobile Developer,"ios, swift, мобильный разработчик, kotlin, rest api, react native, flutter, mobile",Без опыта,Не имеет значения,Mobile Developer,synthetic_generator,yes
a18a0af5,Mobile Developer,"kotlin, ui/ux, swift, react native, android",Опыт работы от 1 до 3 лет,Студент,Mobile Developer,synthetic_generator,yes
16ac6453,Mobile Developer,"android, swift, react native, kotlin, flutter, мобильные приложения, ui/ux, mobile",Без опыта,Не имеет значения,Mobile Developer,synthetic_generator,yes
e1a19682,Mobile Developer,"react native, swift, flutter, rest api",Опыт работы от 1 до 3 лет,Студент,Mobile Developer,synthetic_generator,yes
e24de60e,Mobile Developer,"react native, android, mobile, flutter, мобильный разработчик, swift",Опыт работы от 1 до 3 лет,Студент,Mobile Developer,synthetic_generator,yes
0db02884,Mobile Developer,"react native, rest api, swift, мобильные приложения, mobile, flutter, мобильный разработчик",Опыт более 6 лет,Среднее специальное образование,Mobile Developer,synthetic_generator,yes
f7cfd188,Mobile Developer,"мобильные приложения, ios, android, rest api, мобильный разработчик",Опыт работы от 1 до 3 лет,Высшее образование,Mobile Developer,synthetic_generator,yes
e9596a10,Mobile Developer,"react native, mobile, мобильные приложения, мобильный разработчик, ui/ux, flutter, kotlin",Опыт работы от 3 до 6 лет,Среднее специальное образование,Mobile Developer,synthetic_generator,yes
1d768263,Mobile Developer,"swift, mobile, android, ios, flutter, ui/ux, kotlin",Опыт работы от 3 до 6 лет,Высшее образование,Mobile Developer,synthetic_generator,yes
be495de1,Mobile Developer,"ios, swift, mobile, react native, rest api, мобильный разработчик, flutter",Опыт работы от 1 до 3 лет,Высшее образование,Mobile Developer,synthetic_generator,yes
d3ec2fc2,Mobile Developer,"мобильные приложения, mobile, ios, мобильный разработчик",Без опыта,Среднее специальное образование,Mobile Developer,synthetic_generator,yes
dab23617,Frontend Developer,"html, javascript, typescript, spa, css, webpack, ui/ux, angular",Опыт работы от 1 до 3 лет,Высшее техническое образование,Frontend Developer,synthetic_generator,yes
3c5d308c,Frontend Developer,"angular, webpack, spa, sass, vue",Опыт работы от 3 до 6 лет,Студент,Frontend Developer,synthetic_generator,yes
d8dd46f7,Frontend Developer,"webpack, spa, vue, react, фронтенд, ui/ux, javascript, figma",Опыт более 6 лет,Высшее техническое образование,Frontend Developer,synthetic_generator,yes
082d771c,Frontend Developer,"react, javascript, html, spa, vue, webpack, ui/ux",Опыт более 6 лет,Высшее образование,Frontend Developer,synthetic_generator,yes
f8fb02b9,Frontend Developer,"frontend, spa, css, html, react",Опыт работы от 3 до 6 лет,Высшее образование,Frontend Developer,synthetic_generator,yes
aa424625,Frontend Developer,"spa, фронтенд, ui/ux, angular, sass, javascript, vue, css",Без опыта,Высшее образование,Frontend Developer,synthetic_generator,yes
3ed25dfd,Frontend Developer,"javascript, фронтенд, angular, react, figma, html, webpack",Опыт работы от 1 до 3 лет,Не имеет значения,Frontend Developer,synthetic_generator,yes
0bfe46e7,Frontend Developer,"ui/ux, webpack, javascript, sass, react",Опыт более 6 лет,Среднее специальное образование,Frontend Developer,synthetic_generator,yes
b0f623e1,Frontend Developer,"sass, javascript, angular, frontend, react",Опыт работы от 1 до 3 лет,Не имеет значения,Frontend Developer,synthetic_generator,yes
f3437095,Frontend Developer,"vue, sass, typescript, react, css, spa, javascript, figma",Без опыта,Не имеет значения,Frontend Developer,synthetic_generator,yes
b9a89388,Frontend Developer,"angular, ui/ux, react, typescript, spa",Опыт более 6 лет,Студент,Frontend Developer,synthetic_generator,yes
e08dc93b,Frontend Developer,"spa, html, figma, sass, ui/ux",Опыт более 6 лет,Студент,Frontend Developer,synthetic_generator,yes
afd92ea1,Frontend Developer,"react, angular, фронтенд, ui/ux, vue, spa",Без опыта,Высшее техническое образование,Frontend Developer,synthetic_generator,yes
27dcc8f3,Frontend Developer,"frontend, javascript, sass, ui/ux, webpack, css, react",Опыт работы от 1 до 3 лет,Не имеет значения,Frontend Developer,synthetic_generator,yes
08f526e5,Frontend Developer,"webpack, sass, ui/ux, html, spa, frontend",Опыт более 6 лет,Не имеет значения,Frontend Developer,synthetic_generator,yes
653e64f9,Frontend Developer,"фронтенд, figma, webpack, typescript, react, html, javascript",Опыт более 6 лет,Высшее техническое образование,Frontend Developer,synthetic_generator,yes
b8fa2573,Frontend Developer,"html, css, figma, angular, react",Без опыта,Высшее техническое образование,Frontend Developer,synthetic_generator,yes
220795fd,Frontend Developer,"spa, javascript, react, angular",Опыт работы от 3 до 6 лет,Высшее техническое образование,Frontend Developer,synthetic_generator,yes
6b8e4140,Frontend Developer,"vue, figma, frontend, react, css, typescript, angular, html",Опыт работы от 3 до 6 лет,Студент,Frontend Developer,synthetic_generator,yes
